Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Zap,Ven,Dep,Jardines Universidad,12,4972000.0,3090000.0,8985799.0,0.5165742419750347,mediana_IQR,74.0,47.0,199.0,1.1710649889733193,mediana_IQR,59121.22519413287,45000.0,82978.72340425532,0.347176903754755,mediana_IQR
Sep25,Zap,Ven,Dep,Jardines Vallarta,7,7300000.0,3700000.0,21000000.0,1.1916352785094955,mediana_rango,173.0,75.0,355.0,0.29597507190748584,mediana_rango,48206.89655172414,33802.81690140845,79847.90874524714,1.732153922695154,mediana_rango
Sep25,Zap,Ven,Dep,Jardines de Guadalupe,8,6063240.5,3600000.0,7810000.0,-0.27431049696084997,mediana_rango,131.0,62.0,172.0,-0.5575085354932855,mediana_rango,48339.58082430082,35643.56435643564,60112.90322580645,-0.18421705597380933,mediana_rango
Sep25,Zap,Ven,Dep,Jardines de La Patria,13,5294340.0,3299000.0,8200000.0,0.5939082006551903,mediana_IQR,85.0,45.0,165.0,1.0252607700751262,mediana_IQR,62286.35294117647,44736.84210526316,118318.66666666669,2.2888688192819706,mediana_IQR
Sep25,Zap,Ven,Dep,Jardines de San Ignacio,6,4170375.0,3250000.0,6500000.0,1.1676634995082629,mediana_rango,91.0,50.0,144.0,0.2058092942043745,mediana_rango,45919.82091982092,32638.88888888889,73815.0,0.9347499083851967,mediana_rango
Sep25,Zap,Ven,Dep,Jardines del Sol,6,4350000.0,3350000.0,6250000.0,0.5267601442722544,mediana_rango,127.0,66.0,155.0,-0.6372464672649713,mediana_rango,40088.8265544647,33070.86614173228,50757.57575757576,0.41474916697662456,mediana_rango
Sep25,Zap,Ven,Dep,Jardín Real,32,4603372.5,3200000.0,11200000.0,1.5063784417573587,mediana_IQR,77.5,55.0,235.0,1.834750790889865,mediana_IQR,56911.793546512505,41239.6694214876,66545.51351351352,-0.47324969392830235,media_desv
Sep25,Zap,Ven,Dep,Jocotán,16,3123480.0,2591000.0,7250000.0,1.351072591459944,mediana_IQR,62.0,42.0,115.0,0.7308850059347056,mediana_IQR,54834.13114754099,38690.47619047619,97972.97297297296,1.2594944127124783,mediana_IQR
Sep25,Zap,Ven,Dep,Juan Manuel Vallarta,35,5652200.0,3150000.0,11400000.0,0.8853085340202885,mediana_IQR,109.0,60.0,294.0,2.3595495023767503,mediana_IQR,53052.026806347996,26530.61224489796,75618.60273972603,-0.29351347698345454,media_desv
Sep25,Zap,Ven,Dep,La Calma,24,3600000.0,2549000.0,8810210.0,2.255004077794401,mediana_IQR,82.0,57.0,158.0,2.1339773685853887,mediana_IQR,42503.13725490196,33986.666666666664,69841.28070175438,0.8441934305230305,mediana_IQR
Sep25,Zap,Ven,Dep,La Ceiba,12,6049000.0,4990000.0,6650000.0,-0.33313849315006233,mediana_IQR,84.0,79.0,86.0,-0.551564501401565,mediana_IQR,73738.44537815126,58705.882352941175,79315.58024691358,-0.670308519328491,mediana_IQR
