Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Gdl,Ven,Dep,Jardines Alcalde,5,3050000.0,4060000.0,4500000.0,55.0,88.8,122.0,36885.2459,47257.392344,55454.54545
Sep25,Gdl,Ven,Dep,Jardines de La Cruz,1,1680000.0,1680000.0,1680000.0,70.0,70.0,70.0,24000.0,24000.0,24000.0
Sep25,Gdl,Ven,Dep,Jardines de La Paz,2,1980000.0,1980000.0,1980000.0,83.0,83.0,83.0,23855.42169,23855.42169,23855.42169
Sep25,Gdl,Ven,Dep,Jardines de Los Arcos,6,3000000.0,5384540.333333333,8990000.0,73.0,91.83333333333333,155.0,37500.0,59220.99722666667,79661.63514
Sep25,Gdl,Ven,Dep,Jardines de Los Poetas,6,1280000.0,2304166.6666666665,3450000.0,55.0,72.0,96.0,23272.72727,30466.814173333332,40588.23529
Sep25,Gdl,Ven,Dep,Jardines de San José,1,2750000.0,2750000.0,2750000.0,84.0,84.0,84.0,32738.09524,32738.09524,32738.09524
Sep25,Gdl,Ven,Dep,Jardines del Bosque,64,2250000.0,4525423.890625,8990000.0,36.0,83.71875,155.0,30405.40541,56323.108762968746,94346.11111
Sep25,Gdl,Ven,Dep,Jardines del Country,13,2449828.0,4121961.153846154,7549000.0,44.0,69.76923076923077,150.0,42200.7191,60836.99490846154,101115.8615
Sep25,Gdl,Ven,Dep,Jardines del Rosario,2,1299000.0,1374500.0,1450000.0,55.0,55.0,55.0,23618.18182,24990.90909,26363.63636
Sep25,Gdl,Ven,Dep,Jardines del Sauz,2,1250000.0,1250000.0,1250000.0,62.0,62.0,62.0,20161.29032,20161.29032,20161.29032
Sep25,Gdl,Ven,Dep,Jardines del Sur,4,1665000.0,2053750.0,2420000.0,59.0,62.0,68.0,27750.0,33031.6969175,35737.70492
Sep25,Gdl,Ven,Dep,Juan Manuel,11,3356318.0,4600829.909090909,5989589.0,39.0,52.0,75.0,56886.74576,90058.27075545453,106602.36
Sep25,Gdl,Ven,Dep,La Aurora,7,1850000.0,2260000.0,3190000.0,56.0,68.85714285714286,95.0,30952.38095,32755.0706,35842.69663
Sep25,Gdl,Ven,Dep,La Cruz,1,2790000.0,2790000.0,2790000.0,70.0,70.0,70.0,39857.14286,39857.14286,39857.14286
Sep25,Gdl,Ven,Dep,La Guadalupana,1,3596131.0,3596131.0,3596131.0,77.0,77.0,77.0,46703.0,46703.0,46703.0
Sep25,Gdl,Ven,Dep,La Loma,1,1500000.0,1500000.0,1500000.0,41.0,41.0,41.0,36585.36585,36585.36585,36585.36585
Sep25,Gdl,Ven,Dep,La Penal,2,2263458.0,2426729.0,2590000.0,73.0,89.5,106.0,24433.96226,27720.118114999997,31006.27397
Sep25,Gdl,Ven,Dep,Ladrón de Guevara,156,2300000.0,4916034.775641026,11900000.0,33.0,81.72435897435898,179.0,32666.66667,62779.04885269231,92949.81481
Sep25,Gdl,Ven,Dep,Lagos de Oriente,1,860000.0,860000.0,860000.0,37.0,37.0,37.0,23243.24324,23243.24324,23243.24324
Sep25,Gdl,Ven,Dep,Las Conchas,2,2590000.0,2790000.0,2990000.0,54.0,77.5,101.0,29603.9604,38783.46168,47962.96296
Sep25,Gdl,Ven,Dep,Libertad,1,1390000.0,1390000.0,1390000.0,68.0,68.0,68.0,20441.17647,20441.17647,20441.17647
Sep25,Gdl,Ven,Dep,Lomas de Guevara,8,3335450.0,6650417.75,14700000.0,52.0,98.25,141.0,45620.43796,67211.2801225,104255.3191
Sep25,Gdl,Ven,Dep,Lomas de Independencia,13,1780000.0,2333461.5384615385,2650000.0,45.0,68.46153846153847,85.0,28571.42857,34538.91934384615,39555.55556
Sep25,Gdl,Ven,Dep,Lomas de Providencia,4,4500000.0,6297500.0,9490000.0,71.0,116.75,190.0,47777.77778,57001.709084999995,66901.40845
Sep25,Gdl,Ven,Dep,Lomas de San Eugenio,3,1150000.0,1560000.0,1935000.0,61.0,69.0,74.0,18852.45902,22427.17102333333,26875.0
Sep25,Gdl,Ven,Dep,Lomas del Country,17,1850000.0,4349365.294117647,8474027.0,37.0,72.82352941176471,130.0,45692.30769,60126.31506235295,76923.07692
Sep25,Gdl,Ven,Dep,Lomas del Paraíso I,1,1500000.0,1500000.0,1500000.0,60.0,60.0,60.0,25000.0,25000.0,25000.0
Sep25,Gdl,Ven,Dep,Lomas del Paraíso III,1,1900000.0,1900000.0,1900000.0,49.0,49.0,49.0,38775.5102,38775.5102,38775.5102
Sep25,Gdl,Ven,Dep,López Portillo,1,1717000.0,1717000.0,1717000.0,50.0,50.0,50.0,34340.0,34340.0,34340.0
Sep25,Gdl,Ven,Dep,Magaña,2,1890000.0,1890000.0,1890000.0,62.0,63.0,64.0,29531.25,30007.560485,30483.87097
Sep25,Gdl,Ven,Dep,Margarita Maza de Juárez,7,2950000.0,3340428.5714285714,3800000.0,64.0,75.71428571428571,85.0,36875.0,44280.58382428571,47924.24242
Sep25,Gdl,Ven,Dep,Mexicaltzingo,4,1919066.0,2607670.75,3550000.0,42.0,65.25,96.0,31145.83333,41350.742557499994,47333.33333
Sep25,Gdl,Ven,Dep,Mezquitán,10,1930000.0,2642931.3,3621699.0,41.0,50.3,67.0,38500.0,53539.581065,67420.40476
Sep25,Gdl,Ven,Dep,Mezquitán Country,5,2366520.0,3086146.8,3752320.0,52.0,67.4,85.0,40802.06897,46260.800658,56861.90385
Sep25,Gdl,Ven,Dep,Mirador,1,1600000.0,1600000.0,1600000.0,74.0,74.0,74.0,21621.62162,21621.62162,21621.62162
Sep25,Gdl,Ven,Dep,Miraflores,1,2600000.0,2600000.0,2600000.0,68.0,68.0,68.0,38235.29412,38235.29412,38235.29412
Sep25,Gdl,Ven,Dep,Moderna,78,1985000.0,3577835.153846154,5850000.0,30.0,67.24358974358974,119.0,34673.91304,54950.755634230765,84392.27273
Sep25,Gdl,Ven,Dep,Monraz,17,3400000.0,7329515.588235294,11200000.0,63.0,118.17647058823529,198.0,42500.0,64565.27771999999,83750.72857
Sep25,Gdl,Ven,Dep,Monumental,9,1790000.0,2740777.777777778,3119000.0,53.0,78.77777777777777,95.0,27538.46154,35733.04384333333,51131.14754
Sep25,Gdl,Ven,Dep,Niños Héroes,3,3292095.0,3897365.0,4300000.0,61.0,76.33333333333333,84.0,48809.52381,51322.92349666668,53968.77049
Sep25,Gdl,Ven,Dep,Nueva España,12,2387703.0,3042839.0,4005484.0,58.0,70.41666666666667,117.0,34179.48718,43699.46534416667,54869.64384
Sep25,Gdl,Ven,Dep,Oblatos,4,1890000.0,2450292.25,2800551.0,58.0,73.0,95.0,19894.73684,35315.825117500004,45336.89655
Sep25,Gdl,Ven,Dep,Obrera,39,2400000.0,4938706.538461538,9904230.0,41.0,89.02564102564102,157.0,30769.23077,58784.448177948725,96726.59524
Sep25,Gdl,Ven,Dep,Observatorio,3,1706000.0,2114300.0,2505900.0,47.0,56.666666666666664,65.0,36297.87234,37197.18644666667,38552.30769
Sep25,Gdl,Ven,Dep,Polanco,1,1680000.0,1680000.0,1680000.0,74.0,74.0,74.0,22702.7027,22702.7027,22702.7027
Sep25,Gdl,Ven,Dep,Popular Hornos,1,2550000.0,2550000.0,2550000.0,73.0,73.0,73.0,34931.50685,34931.50685,34931.50685
Sep25,Gdl,Ven,Dep,Prados Providencia,34,3415000.0,7346865.794117647,12800000.0,47.0,122.88235294117646,194.0,41666.66667,61001.66327058823,76672.87234
Sep25,Gdl,Ven,Dep,Providencia,49,2753760.0,7298873.020408163,15721856.0,42.0,99.57142857142857,189.0,51594.8254,75135.75476,143478.2609
Sep25,Gdl,Ven,Dep,Providencia 2a Sección,12,3494190.0,6257091.833333333,9550000.0,47.0,92.91666666666667,175.0,44742.85714,69458.75066416666,82030.92784
Sep25,Gdl,Ven,Dep,Providencia 3a Sección,6,3430000.0,5999975.333333333,8546450.0,49.0,106.0,155.0,48500.0,57605.08560166666,70000.0
Sep25,Gdl,Ven,Dep,Providencia 4a Sección,7,3938128.0,5079893.285714285,6300000.0,64.0,92.57142857142857,124.0,39919.35484,57045.03615285714,78473.33333
Sep25,Gdl,Ven,Dep,Quinta Velarde,2,2616124.0,3158062.0,3700000.0,62.0,68.5,75.0,42195.54839,45764.44086,49333.33333
Sep25,Gdl,Ven,Dep,Rancho Nuevo,3,2150000.0,2366666.6666666665,2550000.0,63.0,70.0,84.0,28571.42857,34391.53439333333,40476.19048
Sep25,Gdl,Ven,Dep,Real,4,2800000.0,3312500.0,3750000.0,80.0,91.5,104.0,35000.0,36171.016482499996,36813.18681
Sep25,Gdl,Ven,Dep,Reforma,5,2090000.0,2374432.8,2680000.0,55.0,85.0,100.0,23800.0,29264.745122000004,44221.16364
Sep25,Gdl,Ven,Dep,Rincón de La Agua Azul,1,2892300.0,2892300.0,2892300.0,97.0,97.0,97.0,29817.52577,29817.52577,29817.52577
Sep25,Gdl,Ven,Dep,San Andrés,1,2350000.0,2350000.0,2350000.0,87.0,87.0,87.0,27011.49425,27011.49425,27011.49425
Sep25,Gdl,Ven,Dep,San Antonio,1,1800000.0,1800000.0,1800000.0,46.0,46.0,46.0,39130.43478,39130.43478,39130.43478
Sep25,Gdl,Ven,Dep,San Juan Bosco,1,1862000.0,1862000.0,1862000.0,66.0,66.0,66.0,28212.12121,28212.12121,28212.12121
Sep25,Gdl,Ven,Dep,San Juan de Dios,15,1415000.0,2391919.8666666667,4861600.0,31.0,67.33333333333333,157.0,30965.6051,36574.84196866666,45645.16129
Sep25,Gdl,Ven,Dep,San Juan de Dios II,7,2097234.0,2339187.4285714286,2780000.0,55.0,63.0,79.0,34965.58228,37298.808841428574,41636.36364
Sep25,Gdl,Ven,Dep,San Miguel de Mezquitán,1,3462373.0,3462373.0,3462373.0,62.0,62.0,62.0,55844.72581,55844.72581,55844.72581
Sep25,Gdl,Ven,Dep,San Rafael,2,998000.0,1174000.0,1350000.0,50.0,55.0,60.0,16633.33333,21816.666665,27000.0
Sep25,Gdl,Ven,Dep,San Rafael Residencial,1,1290000.0,1290000.0,1290000.0,55.0,55.0,55.0,23454.54545,23454.54545,23454.54545
Sep25,Gdl,Ven,Dep,Santa Eduwiges,4,2200000.0,3017000.0,3550000.0,66.0,83.0,120.0,24583.33333,38166.8543525,47972.97297
Sep25,Gdl,Ven,Dep,Santa Rita,2,3450000.0,4025000.0,4600000.0,70.0,94.5,119.0,38655.46218,43970.588235,49285.71429
Sep25,Gdl,Ven,Dep,Santos Degollado,1,2000000.0,2000000.0,2000000.0,80.0,80.0,80.0,25000.0,25000.0,25000.0
Sep25,Gdl,Ven,Dep,Sutaj,5,2099000.0,2631800.0,3470000.0,51.0,72.6,108.0,32129.62963,36971.342293999995,41156.86275
Sep25,Gdl,Ven,Dep,Terranova,4,3900000.0,5439811.0,8150000.0,41.0,110.25,187.0,43582.8877,57738.5106175,96566.92683
Sep25,Gdl,Ven,Dep,Tetlán,1,1200000.0,1200000.0,1200000.0,50.0,50.0,50.0,24000.0,24000.0,24000.0
Sep25,Gdl,Ven,Dep,Vallarta,6,3890000.0,5107237.5,6613425.0,64.0,80.33333333333333,99.0,55555.55556,63617.714355000004,74308.14607
Sep25,Gdl,Ven,Dep,Vallarta Norte,24,3790000.0,6464458.333333333,9850000.0,61.0,109.83333333333333,178.0,38888.88889,60976.09359291667,80869.56522
Sep25,Gdl,Ven,Dep,Vallarta Poniente,7,2790000.0,5732943.857142857,8900000.0,60.0,99.71428571428571,161.0,38655.46218,58411.29710142857,71926.82927
Sep25,Gdl,Ven,Dep,Vallarta San Jorge,20,4510000.0,7258892.55,11500000.0,60.0,114.5,199.0,52000.0,65029.21400149999,78856.41892
Sep25,Gdl,Ven,Dep,Victoria,8,2190000.0,3758969.0,4780000.0,62.0,90.375,147.0,30000.0,44110.36171625,63500.74194
Sep25,Gdl,Ven,Dep,Villas de San Juan,1,1320000.0,1320000.0,1320000.0,48.0,48.0,48.0,27500.0,27500.0,27500.0
Sep25,Gdl,Ven,Dep,Villaseñor (Santa Teresita),25,1695000.0,3573784.72,6908358.0,35.0,62.52,129.0,30000.0,57798.7942648,72557.63077
Sep25,Gdl,Ven,Dep,Zona Centro,27,1681417.0,3466442.703703704,7650000.0,30.0,68.5925925925926,122.0,23411.76471,50679.396147037034,83660.55224
