Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_metodo,precio_representativo,precio_skew,precio_shapiro_p,precio_coef_var_pct,precio_justificacion,area_m2_metodo,area_m2_representativo,area_m2_skew,area_m2_shapiro_p,area_m2_coef_var_pct,area_m2_justificacion,PxM2_metodo,PxM2_representativo,PxM2_skew,PxM2_shapiro_p,PxM2_coef_var_pct,PxM2_justificacion
Sep25,Desconocido,Ven,Cas,Desconocida,132,mediana_IQR,10576012.212121213,3.0056483639028975,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,280.04545454545456,2.5433263817841465,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,37613.84017588541,0.5309327870058949,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Desconocido,Ven,Ofc,Desconocida,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Desconocido,Ven,Terreno / Lote,Desconocida,3,no_estadistica,,-0.1712317106078523,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.7047292034955008,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.044445798076575414,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ren,Dep,Ayuntamiento,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,1 de Mayo,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,18 de Marzo,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,5 de Mayo,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,8 de Julio,4,no_estadistica,,1.9999999999999998,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.9730711975972033,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.9794964920154794,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Aaron Joaquín,3,no_estadistica,,1.732050807568877,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.5855827262813886,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.6754643367100326,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Agustín Yáñez (La Florida),1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Alcalde Barranquitas,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Aldama Tetlán,4,no_estadistica,,1.9071049809694751,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.5785375831716517,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.14502426903041649,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Americana,25,mediana_IQR,17043200.84,1.0969727949133306,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,388.28,0.5600531474304085,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,43576.847756716925,0.1262442941613859,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Analco,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Arandas,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Arboledas Sur,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Arcos,3,no_estadistica,,-0.7422492513423967,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.4829679452497896,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.650392703783634,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Arcos Vallarta,8,mediana_rango,13081875.0,1.1854357578889427,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,427.375,1.319298969497446,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,30636.38533315793,0.6121480492258221,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Artesanos (Sagrada Familia y/o Jesús),4,no_estadistica,,1.6226865348239627,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.42170683455506286,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.5556454627561205,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Atlas,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Autocinema,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Ayuntamiento,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Balcones de Oblatos,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Beatriz Hernández,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Belisario Domínguez,4,no_estadistica,,-0.7051151923074026,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.5601530567725636,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.22905897419827728,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Benito Juárez,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Blanco y Cuellar,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Bosques de La Victoria,9,mediana_rango,8430000.0,-0.7648605854423203,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,382.8888888888889,-0.624010956686627,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,20060.036887984174,-0.9651866370649379,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Bosques del Boulevard,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Centro,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Centro Barranquitas,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Chapalita,28,mediana_IQR,13607487.964285715,1.4020376819478466,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,393.9642857142857,1.0197628058560215,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,35208.28260835292,0.5732469401056888,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Chapultepec Country,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Circunvalación Belisario,5,mediana_rango,2796000.0,-0.4885005875095385,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,146.2,0.34864203609646677,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,21619.51704596819,-0.07800366337071485,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Circunvalación Oblatos,4,no_estadistica,,0.15367137135423284,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.2951929720209447,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.280798381302102,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Circunvalación Vallarta,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Colinas de Huentitán,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Colinas de La Normal,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Colinas de San Javier,19,mediana_IQR,37800412.631578945,0.8518436530031948,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,871.2631578947369,0.44634447464600613,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,46151.27907022405,-0.12035687227813115,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Colomos,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Colomos Providencia,10,mediana_IQR,13781400.0,0.10875551017741442,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,383.6,-0.08190181387969758,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,38798.56630547931,0.12283182994844616,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Colon,3,no_estadistica,,0.8221664286642485,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.0256489643289057,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.2891246097158784,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Colon Industrial,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Country Club,11,mediana_IQR,29331636.363636363,-0.1984654919789519,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,452.09090909090907,-0.05476879046873079,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,67077.9056280941,0.00037354118282019444,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Del Bosque,4,no_estadistica,,0.248069469178417,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.4726389826717529,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.5905911573071463,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Del Fresno,9,mediana_rango,3511333.3333333335,-0.21075601363305324,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,189.44444444444446,-1.000177095729003,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,18884.14017443619,0.2238539596789777,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Del Sur,4,no_estadistica,,0.0,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-1.1876846125567015,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.6468500759458486,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Echeverria,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,El Bethel,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,El Carmen,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,El Dean,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,El Retiro,9,mediana_rango,4316555.555555556,1.7940771803709792,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,260.22222222222223,0.35066576628796925,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,16904.871879317707,-0.27771378512447037,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,El Rosario,4,no_estadistica,,0.0004924888657567702,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.00024158172896471015,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.3029689027900582,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,El Sauz,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Electricistas,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Ferrocarril,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Heliodoro Hernández Loza,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Hernández Romo,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Huentitán El Bajo,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Huerta Baeza,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Independencia,6,mediana_rango,6546666.666666667,-0.5559165711998136,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,265.1666666666667,-0.7612049043257175,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,25152.266260002318,0.7930735614805677,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Independencia Oriente,12,mediana_IQR,5181666.666666667,1.0900339666210648,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,244.41666666666666,0.6717164505032737,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,23601.499515346746,1.0475934438680132,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Cas,Insurgentes,7,mediana_rango,3686428.5714285714,1.428903851852311,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,182.85714285714286,-0.6737598291984381,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,21187.991245333513,1.7646018293758827,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Italia Providencia,7,mediana_rango,12191428.57142857,1.0002060540436533,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,341.85714285714283,0.3481474142226562,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,36396.39060334172,0.22073701821340694,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines Alcalde,9,mediana_rango,7345888.888888889,0.520209440739641,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,259.8888888888889,0.37606126659407074,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,29381.590380653895,0.5673567730141222,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines Plaza del Sol,5,mediana_rango,9600000.0,0.7665005643842968,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,340.0,1.0665489713056535,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,31200.132920925622,0.4666016901132985,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines de Guadalupe,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines de La Cruz,7,mediana_rango,4764285.714285715,2.050326194473629,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,165.42857142857142,-0.2481997569188707,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,29359.67557274231,1.8673544460185278,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines de La Paz,9,mediana_rango,4819333.333333333,1.0983163501205495,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,205.77777777777777,1.3012633863318643,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,26472.783280243744,0.8268782741491163,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines de Los Arcos,8,mediana_rango,15537744.875,0.34783629619037,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,522.375,1.0335314781785077,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,31056.327651415457,0.5530156533896914,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,Jardines de Los Historiadores,3,no_estadistica,,-1.688984885343183,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.7320508075688792,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-0.5917773690310513,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines de San Francisco,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines de San José,3,no_estadistica,,-1.7320508075688774,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.4445494667196448,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,0.07386423829331908,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines de Santa Isabel,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines del Bosque,33,mediana_IQR,11986027.848484848,0.961736002223727,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,447.93939393939394,3.5090043620335685,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,31514.913910502437,1.1918716878483262,,45.34720801152174,asimetría fuerte |skew|>1
Sep25,Gdl,Ven,Cas,Jardines del Country,15,mediana_IQR,7470928.466666667,1.8188937864870953,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,273.3333333333333,1.6080611171132349,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,28269.271790556122,0.45469363946391766,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Jardines del Sauz,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Jardines del Sur,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Juan Manuel,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Cruz,3,no_estadistica,,-0.6098745137636813,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-0.750993037838759,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.7320505145678786,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Esperanza (La Federacha),7,mediana_rango,4654285.714285715,-0.3843548369745271,,102.16083934413597,5<=n<10 usar mediana+rango,mediana_rango,303.7142857142857,0.3578865228301027,,95.9743018950856,5<=n<10 usar mediana+rango,mediana_rango,15609.46745363292,0.09009370632020838,,45.34720801152174,5<=n<10 usar mediana+rango
Sep25,Gdl,Ven,Cas,La Guadalupana,3,no_estadistica,,1.567765859081687,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.38726565556190023,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.2630681735582523,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Joya,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Loma,3,no_estadistica,,0.0,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.5206731244871983,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.6499443923867243,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Paz,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Penal,4,no_estadistica,,1.9747319250750954,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.5438581457156897,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.0684952739146762,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,La Perla,3,no_estadistica,,-1.7295667892692659,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,0.5589546423671344,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.6162140802224818,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Ladrón de Guevara,32,mediana_IQR,11728593.71875,2.16578539404943,,102.16083934413597,asimetría fuerte |skew|>1,mediana_IQR,340.53125,1.6967001736382494,,95.9743018950856,asimetría fuerte |skew|>1,mediana_IQR,35497.79103562324,0.8514904681155542,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Lagos de Oriente,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Lagos del Country,3,no_estadistica,,1.7312322365487631,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,1.732050807568868,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,1.7305880057967102,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Las Conchas,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Las Huertas,2,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Las Torres,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Libertad,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Lomas Independencia,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Lomas de Guevara,10,mediana_IQR,19088000.0,0.6219810961260389,,102.16083934413597,condiciones mixtas: preferible robustez,mediana_IQR,460.9,0.3615162789479337,,95.9743018950856,condiciones mixtas: preferible robustez,mediana_IQR,41896.96362927989,0.7192806781323611,,45.34720801152174,condiciones mixtas: preferible robustez
Sep25,Gdl,Ven,Cas,Lomas de Independencia,3,no_estadistica,,1.732050807568881,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,-1.731472103418618,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,-1.0887340010404665,,45.34720801152174,n<5 sin estadística confiable
Sep25,Gdl,Ven,Cas,Lomas de Oblatos,1,no_estadistica,,,,102.16083934413597,n<5 sin estadística confiable,no_estadistica,,,,95.9743018950856,n<5 sin estadística confiable,no_estadistica,,,,45.34720801152174,n<5 sin estadística confiable
