Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,Bosques del Encino,1,1990000.0,1990000.0,1990000.0,108.0,108.0,108.0,18425.92593,18425.92593,18425.92593
Sep25,Zap,Ven,Cas,Bugambilias Country,1,5650000.0,5650000.0,5650000.0,157.0,157.0,157.0,35987.26115,35987.26115,35987.26115
Sep25,Zap,Ven,Cas,Cajetes 100,1,3900000.0,3900000.0,3900000.0,280.0,280.0,280.0,13928.57143,13928.57143,13928.57143
Sep25,Zap,Ven,Cas,Callejón del Bosque,1,1570000.0,1570000.0,1570000.0,91.0,91.0,91.0,17252.74725,17252.74725,17252.74725
Sep25,Zap,Ven,Cas,Callejón del Parque,1,13500000.0,13500000.0,13500000.0,445.0,445.0,445.0,30337.07865,30337.07865,30337.07865
Sep25,Zap,Ven,Cas,Camino Real,17,6580000.0,9912352.94117647,16200000.0,225.0,337.5882352941176,501.0,21226.41509,30395.95667117647,53465.34653
Sep25,Zap,Ven,Cas,Campo Real,19,1430000.0,2343105.263157895,5500000.0,70.0,97.26315789473684,175.0,17906.97674,23841.41262736842,35760.86957
Sep25,Zap,Ven,Cas,Canteras del Centinela,4,1625000.0,5108750.0,10950000.0,78.0,145.75,237.0,20833.33333,31431.76446,46202.53165
Sep25,Zap,Ven,Cas,Canteros,1,3200000.0,3200000.0,3200000.0,119.0,119.0,119.0,26890.7563,26890.7563,26890.7563
Sep25,Zap,Ven,Cas,Carrara,6,4195000.0,4892500.0,5600000.0,151.0,182.5,204.0,25510.75269,26837.331156666663,27781.45695
Sep25,Zap,Ven,Cas,Castaños,1,8950000.0,8950000.0,8950000.0,325.0,325.0,325.0,27538.46154,27538.46154,27538.46154
Sep25,Zap,Ven,Cas,Cañadas,6,5200000.0,6507000.0,7199000.0,167.0,219.66666666666666,234.0,24186.04651,29635.201073333334,31437.12575
Sep25,Zap,Ven,Cas,Cañadas de San Lorenzo,6,3499000.0,3791499.8333333335,4800000.0,82.0,112.16666666666667,150.0,23326.66667,35550.05584000001,58536.58537
Sep25,Zap,Ven,Cas,Centro,5,3690000.0,10255000.0,24490000.0,143.0,342.4,647.0,19865.5914,27254.149982000003,44527.27273
Sep25,Zap,Ven,Cas,Chapalita Inn,5,4500000.0,6241600.0,12000000.0,104.0,159.2,270.0,34090.90909,38558.705322,45182.69231
Sep25,Zap,Ven,Cas,Chapalita Las Fuentes,7,4500000.0,5414285.714285715,5800000.0,105.0,144.71428571428572,154.0,35064.93506,37654.916511428564,42857.14286
Sep25,Zap,Ven,Cas,Chapalita Oriente,11,1500000.0,11912727.272727273,21000000.0,90.0,342.90909090909093,626.0,16666.66667,34245.415812727275,64417.17791
Sep25,Zap,Ven,Cas,Chapalita Sur,5,11500000.0,14678000.0,21000000.0,326.0,467.6,637.0,21177.39403,34894.477626,64417.17791
Sep25,Zap,Ven,Cas,Chapalita de Occidente,11,8950000.0,11767272.727272727,12900000.0,210.0,343.72727272727275,389.0,25211.26761,35399.21966727273,61428.57143
Sep25,Zap,Ven,Cas,Cima Real,4,13500000.0,16785000.0,21490000.0,277.0,359.75,457.0,44075.14451,46727.72138249999,48736.46209
Sep25,Zap,Ven,Cas,Ciudad Bugambilias,134,2900000.0,10295977.589552239,22800000.0,126.0,369.54477611940297,980.0,12711.86441,28665.213646492535,45600.0
Sep25,Zap,Ven,Cas,Ciudad Granja,18,4280000.0,6597111.111111111,9900000.0,105.0,175.66666666666666,280.0,28158.84477,38292.064945555554,51744.18605
Sep25,Zap,Ven,Cas,Ciudad de Los Niños,6,10850000.0,17050000.0,23950000.0,300.0,377.1666666666667,433.0,31986.14319,46224.79421166666,72356.49547
Sep25,Zap,Ven,Cas,Ciudad del Sol,30,2650000.0,13425966.666666666,32900000.0,81.0,383.46666666666664,686.0,19096.20991,37238.207986999994,72463.76812
Sep25,Zap,Ven,Cas,Colina de Los Belenes,4,2995000.0,3686250.0,4800000.0,96.0,126.0,170.0,22647.05882,30966.386554999997,50000.0
Sep25,Zap,Ven,Cas,Colinas El Centinela,3,4000000.0,5400000.0,7900000.0,140.0,193.66666666666666,292.0,27054.79452,28161.761163333333,28859.0604
Sep25,Zap,Ven,Cas,Colinas Virreyes,2,18500000.0,20900000.0,23300000.0,380.0,387.0,394.0,48684.21053,53910.633185,59137.05584
Sep25,Zap,Ven,Cas,Colinas de Atemajac,1,7500000.0,7500000.0,7500000.0,153.0,153.0,153.0,49019.60784,49019.60784,49019.60784
Sep25,Zap,Ven,Cas,Colinas de La Abadía,1,33500000.0,33500000.0,33500000.0,415.0,415.0,415.0,80722.89157,80722.89157,80722.89157
Sep25,Zap,Ven,Cas,Colinas de La Primavera,1,8890000.0,8890000.0,8890000.0,150.0,150.0,150.0,59266.66667,59266.66667,59266.66667
Sep25,Zap,Ven,Cas,Colinas de Las Águilas,3,2900000.0,4926666.666666667,6490000.0,170.0,187.66666666666666,203.0,15263.15789,26313.161196666668,31970.44335
Sep25,Zap,Ven,Cas,Colinas de Los Robles,4,1625000.0,1635000.0,1645000.0,78.0,78.0,78.0,20833.33333,20961.53846,21089.74359
Sep25,Zap,Ven,Cas,Colinas de San Javier,2,6500000.0,10000000.0,13500000.0,194.0,247.0,300.0,33505.15464,39252.57732,45000.0
Sep25,Zap,Ven,Cas,Colinas de San Miguel,1,4250000.0,4250000.0,4250000.0,186.0,186.0,186.0,22849.46237,22849.46237,22849.46237
Sep25,Zap,Ven,Cas,Colinas del Rey,5,3700000.0,4710000.0,5370000.0,135.0,208.6,258.0,20400.0,23104.27218,27407.40741
Sep25,Zap,Ven,Cas,Colinas del Rio,10,4100000.0,4663800.0,5200000.0,116.0,150.5,197.0,21822.33503,32372.444664000002,44827.58621
Sep25,Zap,Ven,Cas,Colli Ctm,3,2580000.0,4193333.3333333335,6900000.0,93.0,151.33333333333334,203.0,19620.25316,27117.445473333337,33990.14778
Sep25,Zap,Ven,Cas,Colli Primavera,1,3200000.0,3200000.0,3200000.0,120.0,120.0,120.0,26666.66667,26666.66667,26666.66667
Sep25,Zap,Ven,Cas,Colli Sitio,1,3150000.0,3150000.0,3150000.0,140.0,140.0,140.0,22500.0,22500.0,22500.0
Sep25,Zap,Ven,Cas,Conjunto Patria,5,12900000.0,14440000.0,17000000.0,332.0,377.0,450.0,35537.19008,38517.824662,41867.46988
Sep25,Zap,Ven,Cas,Constitución,6,1420000.0,3590757.3333333335,7604544.0,100.0,144.66666666666666,225.0,14200.0,24319.91686166667,48436.58599
Sep25,Zap,Ven,Cas,Constituyentes,1,3350000.0,3350000.0,3350000.0,99.0,99.0,99.0,33838.38384,33838.38384,33838.38384
Sep25,Zap,Ven,Cas,Cordilleras,2,11850000.0,15675000.0,19500000.0,377.0,449.0,521.0,31432.36074,34430.191885,37428.02303
Sep25,Zap,Ven,Cas,Coto Abie,21,2800000.0,3638421.904761905,4890000.0,93.0,121.76190476190476,200.0,23450.0,30637.623578095245,37069.31373
Sep25,Zap,Ven,Cas,Coto Altaterra,3,2320000.0,3404000.0,4680000.0,100.0,128.33333333333334,175.0,23200.0,26380.952380000002,29200.0
