Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Gdl,Ven,Dep,Colinas de San Javier,12,6895000.0,4850000.0,9755896.0,0.28317720163026355,mediana_IQR,121.5,81.0,175.0,0.3859638532045397,mediana_IQR,56048.632215,48306.45161,72805.19403,0.5793107307307019,mediana_IQR
Sep25,Gdl,Ven,Dep,Colomos,8,6869111.5,4512500.0,8880000.0,-0.30388337505155555,mediana_rango,136.0,71.0,176.0,-0.5677588921295263,mediana_rango,54090.525115,48528.40909,64197.53086,0.6455877797540224,mediana_rango
Sep25,Gdl,Ven,Dep,Colomos Providencia,100,6350000.0,3161934.0,15089000.0,1.3648967526506743,mediana_IQR,100.5,51.0,190.0,0.578234384138164,mediana_IQR,69170.2321982,37153.28467,100766.6935,0.13969152651755964,media_desv
Sep25,Gdl,Ven,Dep,Country Club,36,8156813.611111111,2783401.0,13900000.0,-0.010568307125877705,media_desv,128.0,53.0,190.0,-0.3086720727576976,media_desv,64023.65899888889,47368.42105,86875.0,0.39748570408765305,media_desv
Sep25,Gdl,Ven,Dep,Del Bosque,7,1980000.0,1490000.0,3968429.0,1.7328209851716583,mediana_rango,52.0,48.0,58.0,1.1451558283319374,mediana_rango,38823.52941,28653.84615,82675.60417,1.9114802776578175,mediana_rango
Sep25,Gdl,Ven,Dep,Del Fresno,8,2545947.5,1600000.0,4096842.0,0.8160361797632119,mediana_rango,61.0,36.0,101.0,0.43835943351603635,mediana_rango,44154.588709999996,26666.66667,51858.75949,-0.37116762989400237,mediana_rango
Sep25,Gdl,Ven,Dep,El Retiro,22,1935475.5,1544000.0,2910000.0,0.5340085634608278,mediana_IQR,46.0,33.0,70.0,0.4377779222840144,mediana_IQR,42723.6014,35428.57143,66136.36364,1.320576226814527,mediana_IQR
Sep25,Gdl,Ven,Dep,Fidel Velázquez,10,3120000.0,1538000.0,3950000.0,-1.4401359470791637,mediana_IQR,81.0,77.0,103.0,1.5532512713850728,mediana_IQR,39493.34616,14932.03883,43406.59341,-2.2370789594002796,mediana_IQR
Sep25,Gdl,Ven,Dep,Huentitán El Bajo,11,2190000.0,1640000.0,2510000.0,-0.4604490392266262,mediana_IQR,54.0,38.0,62.0,-0.4379442164570189,mediana_IQR,43859.64912,31538.46154,56578.94737,0.2643108298435749,mediana_IQR
Sep25,Gdl,Ven,Dep,Italia Providencia,16,7590219.0,4300000.0,11200000.0,0.2552499056133857,mediana_IQR,125.0,69.0,157.0,-0.3874325593529693,mediana_IQR,63027.10984999999,31386.86131,82020.61856,-0.8199733629933045,mediana_IQR
Sep25,Gdl,Ven,Dep,Jardines Alcalde,5,4450000.0,3050000.0,4500000.0,-1.3141701035737738,mediana_rango,94.0,55.0,122.0,-0.09670855427529379,mediana_rango,47872.34043,36885.2459,55454.54545,-0.6754576397108134,mediana_rango
Sep25,Gdl,Ven,Dep,Jardines de Los Arcos,6,4847500.0,3000000.0,8990000.0,1.2354895557305345,mediana_rango,79.0,73.0,155.0,2.2364806125926315,mediana_rango,59303.083335,37500.0,79661.63514,-0.17677280005324003,mediana_rango
Sep25,Gdl,Ven,Dep,Jardines de Los Poetas,6,2202500.0,1280000.0,3450000.0,0.057827228541713,mediana_rango,70.0,55.0,96.0,0.17565171424119075,mediana_rango,29981.06061,23272.72727,40588.23529,0.24824020479386255,mediana_rango
Sep25,Gdl,Ven,Dep,Jardines del Bosque,64,4520000.0,2250000.0,8990000.0,0.6656116819066629,mediana_IQR,83.71875,36.0,155.0,0.0867309789150179,media_desv,56323.108762968746,30405.40541,94346.11111,0.32700170650707483,media_desv
Sep25,Gdl,Ven,Dep,Jardines del Country,13,3755864.0,2449828.0,7549000.0,1.174520141716916,mediana_IQR,61.0,44.0,150.0,1.9953381871449098,mediana_IQR,57155.17241,42200.7191,101115.8615,1.5813313223945478,mediana_IQR
Sep25,Gdl,Ven,Dep,Juan Manuel,11,4582866.0,3356318.0,5989589.0,0.10054866558027124,mediana_IQR,50.0,39.0,75.0,1.052863293509708,mediana_IQR,94267.71429,56886.74576,106602.36,-1.0561333633949967,mediana_IQR
Sep25,Gdl,Ven,Dep,La Aurora,7,1950000.0,1850000.0,3190000.0,1.2473322484226448,mediana_rango,61.0,56.0,95.0,1.1811512893866603,mediana_rango,32622.95082,30952.38095,35842.69663,0.8309052523027017,mediana_rango
Sep25,Gdl,Ven,Dep,Ladrón de Guevara,156,4820771.5,2300000.0,11900000.0,1.2434890272119534,mediana_IQR,79.5,33.0,179.0,0.7748427217713407,mediana_IQR,62779.04885269231,32666.66667,92949.81481,0.2338575316909345,media_desv
Sep25,Gdl,Ven,Dep,Lomas de Guevara,8,6369500.0,3335450.0,14700000.0,1.9271556080217518,mediana_rango,101.5,52.0,141.0,-0.21219986054867643,mediana_rango,65464.826925,45620.43796,104255.3191,1.3623065548800508,mediana_rango
Sep25,Gdl,Ven,Dep,Lomas de Independencia,13,2350000.0,1780000.0,2650000.0,-0.7050622955154195,mediana_IQR,69.0,45.0,85.0,-0.29024675279874135,mediana_IQR,34558.82353,28571.42857,39555.55556,-0.18394627940215846,mediana_IQR
Sep25,Gdl,Ven,Dep,Lomas del Country,17,3800000.0,1850000.0,8474027.0,1.0529859810204694,mediana_IQR,61.0,37.0,130.0,1.1966753186554222,mediana_IQR,61206.42373,45692.30769,76923.07692,0.1236887901511781,mediana_IQR
Sep25,Gdl,Ven,Dep,Margarita Maza de Juárez,7,3163000.0,2950000.0,3800000.0,0.2731588640429186,mediana_rango,80.0,64.0,85.0,-0.28859175284932714,mediana_rango,44705.88235,36875.0,47924.24242,-1.8725513621250478,mediana_rango
Sep25,Gdl,Ven,Dep,Mezquitán,10,2623049.0,1930000.0,3621699.0,0.4354739561005377,mediana_IQR,47.0,41.0,67.0,0.8271302664110659,mediana_IQR,56494.937359999996,38500.0,67420.40476,-0.2704625245082521,mediana_IQR
Sep25,Gdl,Ven,Dep,Mezquitán Country,5,3100000.0,2366520.0,3752320.0,-0.24527792479352084,mediana_rango,70.0,52.0,85.0,0.21153252035409364,mediana_rango,44285.71429,40802.06897,56861.90385,1.8031930925084232,mediana_rango
Sep25,Gdl,Ven,Dep,Moderna,78,3432150.0,1985000.0,5850000.0,0.7142943732630289,mediana_IQR,58.5,30.0,119.0,0.7552685832244962,mediana_IQR,54950.755634230765,34673.91304,84392.27273,0.11539519598905768,media_desv
