Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ren,Dep,Coto Zoi,2,14500.0,15000.0,15500.0,85.0,105.5,126.0,123.015873,146.80205415,170.5882353
Sep25,Zap,Ren,Dep,Del Parque,4,17500.0,24125.0,27000.0,74.0,110.5,140.0,179.8561151,228.14263275,303.3707865
Sep25,Zap,Ren,Dep,El Bajío,9,17500.0,22666.666666666668,28000.0,33.0,72.0,147.0,188.4615385,381.1705311777778,530.3030303
Sep25,Zap,Ren,Dep,El Campanario,5,9000.0,13100.0,16500.0,38.0,65.2,95.0,173.6842105,207.40072812,237.2881356
Sep25,Zap,Ren,Dep,El Centinela,2,9500.0,9750.0,10000.0,70.0,70.0,70.0,135.7142857,139.2857143,142.8571429
Sep25,Zap,Ren,Dep,El Colli Urbano,4,11800.0,13575.0,16000.0,35.0,45.0,70.0,168.5714286,333.2142857,457.1428571
Sep25,Zap,Ren,Dep,El Vigía,3,13500.0,16000.0,20500.0,49.0,61.0,80.0,250.0,263.98809523333335,285.7142857
Sep25,Zap,Ren,Dep,El Zapote,1,11000.0,11000.0,11000.0,90.0,90.0,90.0,122.2222222,122.2222222,122.2222222
Sep25,Zap,Ren,Dep,Elite,4,20000.0,21725.0,23000.0,75.0,90.0,108.0,203.7037037,246.965141625,292.0
Sep25,Zap,Ren,Dep,Eucalipto Vallarta,1,14500.0,14500.0,14500.0,150.0,150.0,150.0,96.66666667,96.66666667,96.66666667
Sep25,Zap,Ren,Dep,Francisco Sarabia,8,13000.0,15276.25,17000.0,57.0,70.25,89.0,191.011236,219.812177825,253.968254
Sep25,Zap,Ren,Dep,Guadalajarita,4,11500.0,23155.0,29620.0,30.0,94.0,150.0,197.4666667,276.71041667500003,383.3333333
Sep25,Zap,Ren,Dep,Guadalupe,1,15000.0,15000.0,15000.0,80.0,80.0,80.0,187.5,187.5,187.5
Sep25,Zap,Ren,Dep,Hacienda de Las Lomas,5,28000.0,34800.0,45000.0,90.0,125.4,151.0,231.7880795,283.00268914,366.6666667
Sep25,Zap,Ren,Dep,Hacienda del Tepeyac,1,27000.0,27000.0,27000.0,110.0,110.0,110.0,245.4545455,245.4545455,245.4545455
Sep25,Zap,Ren,Dep,Infonavit El Garabato,3,12500.0,16633.333333333332,19400.0,80.0,80.0,80.0,156.25,207.91666666666666,242.5
Sep25,Zap,Ren,Dep,Jacarandas,2,23000.0,24000.0,25000.0,70.0,77.5,85.0,294.1176471,311.34453785,328.5714286
Sep25,Zap,Ren,Dep,Jardines Tepeyac,1,17000.0,17000.0,17000.0,75.0,75.0,75.0,226.6666667,226.6666667,226.6666667
Sep25,Zap,Ren,Dep,Jardines Universidad,3,15200.0,18300.0,21900.0,72.0,94.66666666666667,115.0,154.7826087,205.21676876666666,304.1666667
Sep25,Zap,Ren,Dep,Jardines de Guadalupe,3,9800.0,12300.0,14600.0,70.0,78.33333333333333,90.0,108.8888889,160.70899473333333,194.6666667
Sep25,Zap,Ren,Dep,Jardines de La Patria,9,23000.0,26822.222222222223,33500.0,87.0,116.55555555555556,152.0,170.3703704,236.90627106666665,321.8390805
Sep25,Zap,Ren,Dep,Jardines de San Ignacio,1,24000.0,24000.0,24000.0,140.0,140.0,140.0,171.4285714,171.4285714,171.4285714
Sep25,Zap,Ren,Dep,Jardines del Sol,5,8000.0,16400.0,23000.0,30.0,76.0,107.0,144.9275362,221.54906814,267.6056338
Sep25,Zap,Ren,Dep,Jardines del Vigía,1,16000.0,16000.0,16000.0,49.0,49.0,49.0,326.5306122,326.5306122,326.5306122
Sep25,Zap,Ren,Dep,Jardín Real,11,17000.0,27554.545454545456,35000.0,65.0,100.18181818181819,120.0,166.6666667,277.9923840545454,342.1052632
Sep25,Zap,Ren,Dep,Jocotán,4,13900.0,18975.0,22500.0,70.0,76.25,87.0,198.5714286,250.13704685,321.4285714
Sep25,Zap,Ren,Dep,Juan Manuel Vallarta,6,19000.0,26166.666666666668,30000.0,90.0,108.0,153.0,192.8104575,245.77795153333332,283.0188679
Sep25,Zap,Ren,Dep,La Calma,1,12500.0,12500.0,12500.0,70.0,70.0,70.0,178.5714286,178.5714286,178.5714286
Sep25,Zap,Ren,Dep,La Cañada,1,19000.0,19000.0,19000.0,120.0,120.0,120.0,158.3333333,158.3333333,158.3333333
Sep25,Zap,Ren,Dep,La Ceiba,2,25000.0,26500.0,28000.0,84.0,99.5,115.0,243.4782609,270.54865425,297.6190476
Sep25,Zap,Ren,Dep,La Cima,1,16500.0,16500.0,16500.0,84.0,84.0,84.0,196.4285714,196.4285714,196.4285714
Sep25,Zap,Ren,Dep,La Estancia,2,18800.0,22900.0,27000.0,90.0,122.5,155.0,121.2903226,210.64516129999998,300.0
Sep25,Zap,Ren,Dep,La Giralda,1,25000.0,25000.0,25000.0,77.0,77.0,77.0,324.6753247,324.6753247,324.6753247
Sep25,Zap,Ren,Dep,La Mesa de La Coronilla,3,33000.0,35166.666666666664,39000.0,88.0,100.33333333333333,115.0,339.1304348,351.9890565,375.0
Sep25,Zap,Ren,Dep,La Patria Universidad,2,26000.0,26250.0,26500.0,94.0,97.0,100.0,265.0,270.79787235000003,276.5957447
Sep25,Zap,Ren,Dep,Lagos del Country,3,15500.0,20500.0,24000.0,66.0,77.33333333333333,90.0,172.2222222,273.7816764,333.3333333
Sep25,Zap,Ren,Dep,Las Arboledas,6,11600.0,14400.0,15000.0,50.0,73.66666666666667,86.0,174.1176471,200.39629013333334,245.9016393
Sep25,Zap,Ren,Dep,Las Lomas Golf Hábitat,2,23500.0,28250.0,33000.0,60.0,85.0,110.0,300.0,345.83333335,391.6666667
Sep25,Zap,Ren,Dep,Loma Bonita,3,14000.0,20000.0,25000.0,67.0,74.0,85.0,208.9552239,267.69095699999997,300.0
Sep25,Zap,Ren,Dep,Loma Real,1,25000.0,25000.0,25000.0,109.0,109.0,109.0,229.3577982,229.3577982,229.3577982
Sep25,Zap,Ren,Dep,Lomas Altas,8,13500.0,26975.875,33500.0,72.0,106.625,135.0,187.5,253.883317825,303.5714286
Sep25,Zap,Ren,Dep,Lomas Universidad,1,8000.0,8000.0,8000.0,30.0,30.0,30.0,266.6666667,266.6666667,266.6666667
Sep25,Zap,Ren,Dep,Lomas de Atemajac,1,40000.0,40000.0,40000.0,134.0,134.0,134.0,298.5074627,298.5074627,298.5074627
Sep25,Zap,Ren,Dep,Lomas de Zapopan,1,16500.0,16500.0,16500.0,60.0,60.0,60.0,275.0,275.0,275.0
Sep25,Zap,Ren,Dep,Lomas del Batan,1,15600.0,15600.0,15600.0,77.0,77.0,77.0,202.5974026,202.5974026,202.5974026
Sep25,Zap,Ren,Dep,Lomas del Colli,1,23000.0,23000.0,23000.0,100.0,100.0,100.0,230.0,230.0,230.0
Sep25,Zap,Ren,Dep,Mirador de San Isidro,1,18750.0,18750.0,18750.0,90.0,90.0,90.0,208.3333333,208.3333333,208.3333333
Sep25,Zap,Ren,Dep,Mirador del Sol,4,11500.0,17125.0,21000.0,55.0,74.25,97.0,176.9230769,234.1294337,290.9090909
Sep25,Zap,Ren,Dep,Moctezuma,1,6000.0,6000.0,6000.0,54.0,54.0,54.0,111.1111111,111.1111111,111.1111111
Sep25,Zap,Ren,Dep,Moctezuma Pte.,1,12500.0,12500.0,12500.0,59.0,59.0,59.0,211.8644068,211.8644068,211.8644068
Sep25,Zap,Ren,Dep,Parque Regency,1,38500.0,38500.0,38500.0,145.0,145.0,145.0,265.5172414,265.5172414,265.5172414
Sep25,Zap,Ren,Dep,Parques de Tesistán,1,9000.0,9000.0,9000.0,72.0,72.0,72.0,125.0,125.0,125.0
Sep25,Zap,Ren,Dep,Paseos del Sol,3,8400.0,13133.333333333334,17000.0,68.0,85.33333333333333,115.0,121.7391304,159.3817515,232.8767123
Sep25,Zap,Ren,Dep,Pirámides,1,9000.0,9000.0,9000.0,50.0,50.0,50.0,180.0,180.0,180.0
Sep25,Zap,Ren,Dep,Plaza Guadalupe,2,10500.0,13000.0,15500.0,74.0,82.0,90.0,116.6666667,163.0630631,209.4594595
Sep25,Zap,Ren,Dep,Poniente,20,17000.0,27015.0,35000.0,60.0,97.2,135.0,233.3333333,282.17974860000004,396.5909091
Sep25,Zap,Ren,Dep,Prados Guadalupe,3,8500.0,14433.333333333334,25000.0,56.0,100.66666666666667,184.0,135.8695652,149.32211313333335,175.0
Sep25,Zap,Ren,Dep,Prados Tepeyac,2,11500.0,11750.0,12000.0,66.0,73.0,80.0,143.75,162.7840909,181.8181818
Sep25,Zap,Ren,Dep,Puerta Aqua,2,38000.0,39000.0,40000.0,110.0,110.0,110.0,345.4545455,354.54545455,363.6363636
Sep25,Zap,Ren,Dep,Puerta Las Lomas,2,31000.0,33000.0,35000.0,97.0,97.5,98.0,316.3265306,338.57563645000005,360.8247423
Sep25,Zap,Ren,Dep,Puerta de Hierro,63,24000.0,46008.730158730155,85000.0,49.0,125.95238095238095,193.0,205.8823529,366.7754271571429,530.6122449
Sep25,Zap,Ren,Dep,Puerta de Plata,21,34800.0,49842.857142857145,73000.0,104.0,147.9047619047619,180.0,284.0909091,339.9033246904762,500.0
Sep25,Zap,Ren,Dep,Puerta del Bosque,5,38000.0,42600.0,55000.0,115.0,136.4,180.0,305.5555556,313.19046126,330.4347826
Sep25,Zap,Ren,Dep,Puerta del Tule,16,19000.0,22121.875,27950.0,59.0,76.625,96.0,246.7532468,291.59888906875,377.7027027
Sep25,Zap,Ren,Dep,Puerta del Valle,13,16000.0,23692.30769230769,34500.0,35.0,80.0,127.0,224.7191011,314.71674446153844,565.7142857
Sep25,Zap,Ren,Dep,Punta Valdepeñas I,2,14600.0,19050.0,23500.0,108.0,110.0,112.0,130.3571429,173.97486775,217.5925926
Sep25,Zap,Ren,Dep,Rancho Nuevo,1,33000.0,33000.0,33000.0,92.0,92.0,92.0,358.6956522,358.6956522,358.6956522
Sep25,Zap,Ren,Dep,Real Vallarta,2,17500.0,25250.0,33000.0,80.0,112.0,144.0,218.75,223.95833335,229.1666667
Sep25,Zap,Ren,Dep,Reserva Real,1,44000.0,44000.0,44000.0,130.0,130.0,130.0,338.4615385,338.4615385,338.4615385
Sep25,Zap,Ren,Dep,Rinconadas del Bosque,1,6800.0,6800.0,6800.0,60.0,60.0,60.0,113.3333333,113.3333333,113.3333333
Sep25,Zap,Ren,Dep,San Francisco,1,12500.0,12500.0,12500.0,69.0,69.0,69.0,181.1594203,181.1594203,181.1594203
Sep25,Zap,Ren,Dep,San Juan de Ocotán,1,27000.0,27000.0,27000.0,140.0,140.0,140.0,192.8571429,192.8571429,192.8571429
Sep25,Zap,Ren,Dep,Santa Ana Tepetitlán,5,9000.0,11600.0,16000.0,53.0,59.0,77.0,163.6363636,196.06959078,245.2830189
Sep25,Zap,Ren,Dep,Santa Fe,1,27000.0,27000.0,27000.0,135.0,135.0,135.0,200.0,200.0,200.0
Sep25,Zap,Ren,Dep,Santa Isabel,1,25500.0,25500.0,25500.0,100.0,100.0,100.0,255.0,255.0,255.0
Sep25,Zap,Ren,Dep,Santa Margarita,1,23000.0,23000.0,23000.0,90.0,90.0,90.0,255.5555556,255.5555556,255.5555556
Sep25,Zap,Ren,Dep,Santillana,1,22000.0,22000.0,22000.0,122.0,122.0,122.0,180.3278689,180.3278689,180.3278689
Sep25,Zap,Ren,Dep,Seattle,1,12000.0,12000.0,12000.0,79.0,79.0,79.0,151.8987342,151.8987342,151.8987342
Sep25,Zap,Ren,Dep,Sendas,1,19800.0,19800.0,19800.0,95.0,95.0,95.0,208.4210526,208.4210526,208.4210526
Sep25,Zap,Ren,Dep,Sin Nombre,2,35000.0,35500.0,36000.0,96.0,107.0,118.0,296.6101695,335.80508475,375.0
Sep25,Zap,Ren,Dep,Solares,12,13900.0,20096.25,25200.0,40.0,77.16666666666667,143.0,164.3356643,286.2324850166667,366.25
Sep25,Zap,Ren,Dep,Solares Antara,1,17100.0,17100.0,17100.0,60.0,60.0,60.0,285.0,285.0,285.0
Sep25,Zap,Ren,Dep,Sole Real,6,18000.0,24833.333333333332,30000.0,55.0,89.0,104.0,255.5555556,282.39070871666667,327.2727273
Sep25,Zap,Ren,Dep,Tepeyac Casino,1,15000.0,15000.0,15000.0,90.0,90.0,90.0,166.6666667,166.6666667,166.6666667
Sep25,Zap,Ren,Dep,Terra Vista,1,6000.0,6000.0,6000.0,47.0,47.0,47.0,127.6595745,127.6595745,127.6595745
Sep25,Zap,Ren,Dep,Torres Cibeles,3,21500.0,23166.666666666668,26000.0,103.0,108.33333333333333,111.0,193.6936937,213.84005363333333,234.2342342
Sep25,Zap,Ren,Dep,Valeira,1,30000.0,30000.0,30000.0,115.0,115.0,115.0,260.8695652,260.8695652,260.8695652
Sep25,Zap,Ren,Dep,Vallarta La Patria,1,10000.0,10000.0,10000.0,30.0,30.0,30.0,333.3333333,333.3333333,333.3333333
Sep25,Zap,Ren,Dep,Vallarta Universidad,4,18500.0,21700.0,25000.0,74.0,84.0,97.0,190.7216495,265.496513525,331.0810811
Sep25,Zap,Ren,Dep,Valle Real,10,23500.0,30550.0,38500.0,65.0,114.4,145.0,226.9503546,273.16098612,361.5384615
Sep25,Zap,Ren,Dep,Villa Puerta del Sol,1,11500.0,11500.0,11500.0,60.0,60.0,60.0,191.6666667,191.6666667,191.6666667
Sep25,Zap,Ren,Dep,Villa Universitaria,2,19000.0,28500.0,38000.0,72.0,93.5,115.0,263.8888889,297.16183575,330.4347826
Sep25,Zap,Ren,Dep,Villas Torremolinos,1,14000.0,14000.0,14000.0,55.0,55.0,55.0,254.5454545,254.5454545,254.5454545
Sep25,Zap,Ren,Dep,Villas del Ixtepete,1,11500.0,11500.0,11500.0,75.0,75.0,75.0,153.3333333,153.3333333,153.3333333
Sep25,Zap,Ren,Dep,Zapopan Centro,4,13500.0,15000.0,18000.0,50.0,64.5,78.0,173.0769231,243.3854547,360.0
