Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Gdl,Ven,LocC,Americana,7,12000000.0,1390000.0,30450000.0,0.7003800293675156,mediana_rango,250.0,33.0,559.0,-0.015949799393370007,mediana_rango,44722.71914,26452.90581,54569.89247,-1.332671097115921,mediana_rango
Sep25,Gdl,Ven,LocC,Arcos Vallarta,6,9254475.0,2697000.0,15590000.0,0.14184583685823157,mediana_rango,218.0,41.0,408.0,0.1231856262099957,mediana_rango,45207.622435,19801.5873,65780.4878,-0.3628062655749668,mediana_rango
Sep25,Gdl,Ven,LocC,El Rastro,5,6982502.0,3884197.0,11790203.0,0.5105496012110842,mediana_rango,191.0,106.0,323.0,0.6014474825234598,mediana_rango,36557.60209,36432.23353,37763.47826,2.129145882881179,mediana_rango
Sep25,Gdl,Ven,LocC,Ladrón de Guevara,13,4738404.0,950000.0,32000000.0,2.5272179098551373,mediana_IQR,79.0,31.0,837.0,2.7433113077846083,mediana_IQR,47244.09449,5792.682927,72579.26531,-0.9044823585124668,mediana_IQR
Sep25,Gdl,Ven,LocC,Obrera,9,7645750.0,3080000.0,28000000.0,1.0353332745639627,mediana_rango,212.0,45.0,789.0,0.818606832157455,mediana_rango,39821.61458,28782.89474,68444.44444,1.2893459591488006,mediana_rango
Sep25,Gdl,Ven,LocC,Providencia,5,9831000.0,3411072.0,21191500.0,0.20933666987105928,mediana_rango,234.0,40.0,309.0,-0.398560943123275,mediana_rango,85276.8,36836.75214,99303.0303,-0.7721028059949365,mediana_rango
Sep25,Gdl,Ven,LocC,San Juan de Dios II,5,3242805.0,1617789.0,3356571.0,-2.204341845694814,mediana_rango,124.0,55.0,128.0,-2.2140073907550524,mediana_rango,27069.12097,25334.41406,29414.34545,0.8916240902197925,mediana_rango
Sep25,Gdl,Ven,LocC,Zona Centro,12,3700000.0,1748000.0,22000000.0,1.1886265553970585,mediana_IQR,187.5,61.0,983.0,1.0162445272051845,mediana_IQR,26462.70031,10748.95978,40293.04029,-0.12293549303681872,mediana_IQR
