Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Gdl,Ren,Dep,Alcalde Barranquitas,8,8000.0,17812.5,32000.0,50.0,71.625,93.0,119.4029851,250.79112585000001,355.5555556
Sep25,Gdl,Ren,Dep,Americana,39,8000.0,21353.846153846152,33000.0,37.0,81.23076923076923,230.0,143.4782609,282.1291751974359,488.8888889
Sep25,Gdl,Ren,Dep,Analco,1,6800.0,6800.0,6800.0,65.0,65.0,65.0,104.6153846,104.6153846,104.6153846
Sep25,Gdl,Ren,Dep,Arcos,7,18200.0,19381.428571428572,22000.0,54.0,67.71428571428571,80.0,247.5,290.57833994285716,338.4615385
Sep25,Gdl,Ren,Dep,Arcos Vallarta,52,14700.0,23120.19230769231,34000.0,38.0,84.25,150.0,152.0,288.64245378076924,460.0
Sep25,Gdl,Ren,Dep,Artesanos (Sagrada Familia y/o Jesús),2,18900.0,19400.0,19900.0,81.0,102.0,123.0,161.7886179,197.5609756,233.3333333
Sep25,Gdl,Ren,Dep,Ayuntamiento,16,14300.0,21440.5625,30000.0,36.0,68.75,120.0,233.3333333,337.7225262,563.3829787
Sep25,Gdl,Ren,Dep,Blanco y Cuellar,3,14500.0,15000.0,15500.0,40.0,50.0,65.0,223.0769231,314.17378916666667,375.0
Sep25,Gdl,Ren,Dep,Bosques de La Victoria,1,16500.0,16500.0,16500.0,75.0,75.0,75.0,220.0,220.0,220.0
Sep25,Gdl,Ren,Dep,Centro,2,15000.0,18000.0,21000.0,60.0,95.0,130.0,115.3846154,232.69230770000001,350.0
Sep25,Gdl,Ren,Dep,Chapalita,15,6500.0,18613.333333333332,31000.0,44.0,69.46666666666667,165.0,122.6415094,291.03961515333333,480.0
Sep25,Gdl,Ren,Dep,Chapultepec Country,3,19500.0,23000.0,25500.0,66.0,76.0,92.0,277.173913,305.1618671333333,342.8571429
Sep25,Gdl,Ren,Dep,Circunvalación Américas,3,30000.0,34186.666666666664,39000.0,97.0,125.66666666666667,165.0,236.3636364,281.070861,345.9793814
Sep25,Gdl,Ren,Dep,Circunvalación Vallarta,4,22000.0,26225.0,34000.0,65.0,118.75,175.0,148.5714286,243.82880279999998,352.3076923
Sep25,Gdl,Ren,Dep,Colinas de San Javier,6,24000.0,29000.0,35000.0,70.0,93.16666666666667,100.0,282.8282828,312.3364598333333,350.0
Sep25,Gdl,Ren,Dep,Colomos,3,19000.0,22166.666666666668,28500.0,85.0,97.0,121.0,223.5294118,227.53200456666664,235.5371901
Sep25,Gdl,Ren,Dep,Colomos Providencia,46,18500.0,28656.521739130436,75000.0,50.0,90.65217391304348,172.0,152.9411765,326.0950541304348,457.6271186
Sep25,Gdl,Ren,Dep,Colon,1,11500.0,11500.0,11500.0,105.0,105.0,105.0,109.5238095,109.5238095,109.5238095
Sep25,Gdl,Ren,Dep,Country Club,30,14000.0,34743.333333333336,50000.0,41.0,129.46666666666667,197.0,168.6746988,279.91000118333335,463.4146341
Sep25,Gdl,Ren,Dep,El Retiro,7,11000.0,13857.142857142857,17000.0,47.0,60.57142857142857,80.0,166.6666667,235.0776394142857,287.2340426
Sep25,Gdl,Ren,Dep,Ferrocarril,1,6200.0,6200.0,6200.0,86.0,86.0,86.0,72.09302326,72.09302326,72.09302326
Sep25,Gdl,Ren,Dep,Fidel Velázquez,3,15200.0,19066.666666666668,22000.0,80.0,80.33333333333333,81.0,187.654321,237.55144033333332,275.0
Sep25,Gdl,Ren,Dep,Hernández Romo,1,5000.0,5000.0,5000.0,35.0,35.0,35.0,142.8571429,142.8571429,142.8571429
Sep25,Gdl,Ren,Dep,Hormiguero,1,9500.0,9500.0,9500.0,63.0,63.0,63.0,150.7936508,150.7936508,150.7936508
Sep25,Gdl,Ren,Dep,Huentitán El Bajo,4,10000.0,11075.0,11800.0,50.0,58.75,64.0,156.25,191.285635975,230.0
Sep25,Gdl,Ren,Dep,Independencia,1,9700.0,9700.0,9700.0,68.0,68.0,68.0,142.6470588,142.6470588,142.6470588
Sep25,Gdl,Ren,Dep,Italia Providencia,10,16200.0,27665.0,49000.0,40.0,98.0,150.0,170.0,287.19806248000003,405.0
Sep25,Gdl,Ren,Dep,Jardines Alcalde,1,20000.0,20000.0,20000.0,96.0,96.0,96.0,208.3333333,208.3333333,208.3333333
