Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Gdl,Ven,Cas,Independencia,5,2450000.0,6760000.0,9900000.0,99.0,233.2,307.0,23913.04348,28224.346784,32247.557
Sep25,Gdl,Ven,Cas,Independencia Oriente,8,3800000.0,4985000.0,7980000.0,131.0,202.0,294.0,15384.61538,26172.6999675,43135.13514
Sep25,Gdl,Ven,Cas,Insurgentes,6,1820000.0,3855833.3333333335,6980000.0,74.0,186.5,261.0,12260.5364,21955.347964999997,39659.09091
Sep25,Gdl,Ven,Cas,Italia Providencia,5,11500000.0,11740000.0,12300000.0,269.0,310.2,360.0,33055.55556,38269.126012,42750.92937
Sep25,Gdl,Ven,Cas,Jardines Alcalde,6,6013000.0,7335500.0,9800000.0,160.0,239.66666666666666,338.0,24350.64935,31794.26077333333,38125.0
Sep25,Gdl,Ven,Cas,Jardines Plaza del Sol,5,7500000.0,9140000.0,12800000.0,220.0,276.4,414.0,23913.04348,34052.983292000004,47407.40741
Sep25,Gdl,Ven,Cas,Jardines de Guadalupe,1,14350000.0,14350000.0,14350000.0,577.0,577.0,577.0,24870.01733,24870.01733,24870.01733
Sep25,Gdl,Ven,Cas,Jardines de La Cruz,4,4250000.0,4587500.0,4800000.0,120.0,148.5,170.0,27439.02439,31507.8653425,40000.0
Sep25,Gdl,Ven,Cas,Jardines de La Paz,7,3490000.0,5082000.0,7390000.0,84.0,213.71428571428572,423.0,17373.52246,27775.977872857144,41547.61905
Sep25,Gdl,Ven,Cas,Jardines de Los Arcos,2,5580000.0,9537500.0,13495000.0,227.0,298.5,370.0,24581.4978,30527.235385,36472.97297
Sep25,Gdl,Ven,Cas,Jardines de Los Historiadores,1,4100000.0,4100000.0,4100000.0,90.0,90.0,90.0,45555.55556,45555.55556,45555.55556
Sep25,Gdl,Ven,Cas,Jardines de San José,3,2550000.0,4150000.0,4950000.0,121.0,138.66666666666666,165.0,19615.38462,30174.825176666665,40909.09091
Sep25,Gdl,Ven,Cas,Jardines de Santa Isabel,2,5300000.0,5300000.0,5300000.0,127.0,127.5,128.0,41406.25,41569.26673,41732.28346
Sep25,Gdl,Ven,Cas,Jardines del Bosque,20,3160000.0,9622028.65,15800000.0,97.0,360.8,600.0,16500.0,29274.492850000002,42288.78049
Sep25,Gdl,Ven,Cas,Jardines del Country,8,4950000.0,6410000.0,10100000.0,144.0,215.5,286.0,22115.38462,30483.10428,43680.55556
Sep25,Gdl,Ven,Cas,Jardines del Sauz,2,2390000.0,4145000.0,5900000.0,63.0,156.5,250.0,23600.0,30768.25397,37936.50794
Sep25,Gdl,Ven,Cas,Jardines del Sur,2,2900000.0,3225000.0,3550000.0,65.0,77.5,90.0,39444.44444,42029.914529999995,44615.38462
Sep25,Gdl,Ven,Cas,La Cruz,3,2960000.0,5650000.0,7990000.0,89.0,189.0,273.0,29267.39927,30598.039640000003,33258.42697
Sep25,Gdl,Ven,Cas,La Esperanza (La Federacha),8,2200000.0,4603750.0,5900000.0,175.0,279.0,375.0,10416.66667,16584.63609625,21153.84615
Sep25,Gdl,Ven,Cas,La Guadalupana,2,3100000.0,4175000.0,5250000.0,123.0,226.5,330.0,15909.09091,20556.17147,25203.25203
Sep25,Gdl,Ven,Cas,La Joya,1,3800000.0,3800000.0,3800000.0,220.0,220.0,220.0,17272.72727,17272.72727,17272.72727
Sep25,Gdl,Ven,Cas,La Loma,3,4000000.0,4500000.0,5000000.0,175.0,246.0,356.0,12640.44944,19884.060556666667,24154.58937
Sep25,Gdl,Ven,Cas,La Penal,4,2500000.0,5762500.0,14650000.0,180.0,259.5,486.0,13440.86022,18978.6605625,30144.03292
Sep25,Gdl,Ven,Cas,La Perla,2,4980000.0,4985000.0,4990000.0,281.0,302.0,323.0,15448.91641,16585.66817,17722.41993
Sep25,Gdl,Ven,Cas,Ladrón de Guevara,18,3650000.0,10254166.611111112,17999999.0,85.0,286.1666666666667,690.0,23000.0,37707.634634999995,59074.07407
Sep25,Gdl,Ven,Cas,Lagos de Oriente,1,2300000.0,2300000.0,2300000.0,200.0,200.0,200.0,11500.0,11500.0,11500.0
Sep25,Gdl,Ven,Cas,Lagos del Country,2,7950000.0,9225000.0,10500000.0,247.0,255.0,263.0,32186.23482,36055.094595,39923.95437
Sep25,Gdl,Ven,Cas,Las Conchas,1,1600000.0,1600000.0,1600000.0,170.0,170.0,170.0,9411.764706,9411.764706,9411.764706
Sep25,Gdl,Ven,Cas,Libertad,1,3400000.0,3400000.0,3400000.0,170.0,170.0,170.0,20000.0,20000.0,20000.0
Sep25,Gdl,Ven,Cas,Lomas Independencia,1,3990000.0,3990000.0,3990000.0,190.0,190.0,190.0,21000.0,21000.0,21000.0
Sep25,Gdl,Ven,Cas,Lomas de Guevara,6,10400000.0,12550000.0,16000000.0,250.0,327.5,386.0,26943.00518,39461.024098333335,60000.0
Sep25,Gdl,Ven,Cas,Lomas de Independencia,1,10950000.0,10950000.0,10950000.0,342.0,342.0,342.0,32017.54386,32017.54386,32017.54386
Sep25,Gdl,Ven,Cas,Lomas de Oblatos,1,2700000.0,2700000.0,2700000.0,221.0,221.0,221.0,12217.19457,12217.19457,12217.19457
Sep25,Gdl,Ven,Cas,Lomas de Polanco,1,2300000.0,2300000.0,2300000.0,170.0,170.0,170.0,13529.41176,13529.41176,13529.41176
Sep25,Gdl,Ven,Cas,Lomas de Providencia,1,6550000.0,6550000.0,6550000.0,180.0,180.0,180.0,36388.88889,36388.88889,36388.88889
Sep25,Gdl,Ven,Cas,Lomas de San Eugenio,1,5500000.0,5500000.0,5500000.0,280.0,280.0,280.0,19642.85714,19642.85714,19642.85714
Sep25,Gdl,Ven,Cas,Lomas del Country,2,10500000.0,11750000.0,13000000.0,345.0,347.0,349.0,30434.78261,33842.03314,37249.28367
Sep25,Gdl,Ven,Cas,Lomas del Gallo,1,2865000.0,2865000.0,2865000.0,227.0,227.0,227.0,12621.14537,12621.14537,12621.14537
