id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Juan_Terr-023M-859_00-00-00_Urban-10339-20681,Inm24,Gdl,Juan Manuel,Ven,Terreno / Lote,859.0,,,23900000.0,,-103.391222,20.681977,89.0,0.0,1.0,27823.050058207216,
Gdl-LaAu_Terr-028M-732_00-00-00_FRAVA-10334-20659,Inm24,Gdl,La Aurora,Ven,Terreno / Lote,732.0,,,28000000.0,,-103.349609,20.659699,,0.0,0.0,38251.366120218576,
Gdl-LaAu_Terr-042M-848_00-02-00_Piso9-10334-20659,Inm24,Gdl,La Aurora,Ven,Terreno / Lote,848.0,,,42000000.0,,-103.349438,20.659538,,2.0,0.0,49528.301886792455,
Gdl-LaEs_Terr-002M-240_00-00-00_Itali-10330-20709,Inm24,Gdl,La Esperanza (La Federacha),Ven,Terreno / Lote,240.0,,,2990000.0,,-103.307959,20.709538,38.0,0.0,5.0,12458.333333333334,
Gdl-LaPa_Terr-010M-980_40-06-00_DIANA-10330-20647,Inm24,Gdl,La Paz,Ven,Terreno / Lote,980.0,40.0,,10000000.0,,-103.306823,20.647958,,6.0,10.0,10204.081632653062,
Gdl-LaPe_Terr-007M-560_00-00-00_VECOR-10331-20669,Inm24,Gdl,La Penal,Ven,Terreno / Lote,560.0,,,7995000.0,,-103.316719,20.669685,107.0,0.0,0.0,14276.785714285714,
Gdl-LaPe_Terr-007M-570_00-00-00_JABIE-10330-20663,Inm24,Gdl,La Penal,Ven,Terreno / Lote,570.0,,,7000000.0,,-103.306255,20.663658,87.0,0.5,50.0,12280.701754385966,
Gdl-Ladr_Terr-018M-447_00-00-00_GRUPO-10337-20680,Inm24,Gdl,Ladrón de Guevara,Ven,Terreno / Lote,447.0,,,18000000.0,,-103.37441,20.680309,188.0,0.0,0.0,40268.45637583893,
Gdl-Ladr_Terr-010M-477_00-00-00_SUNTU-10336-20678,Inm24,Gdl,Ladrón de Guevara,Ven,Terreno / Lote,477.0,,,10800000.0,,-103.367145,20.678233,286.0,0.0,0.0,22641.509433962263,
Gdl-Ladr_Terr-006M-222_00-00-00_Impac-10337-20684,Inm24,Gdl,Ladrón de Guevara,Ven,Terreno / Lote,222.0,,,6700000.0,,-103.371202,20.684908,167.0,0.0,0.0,30180.18018018018,
Gdl-Ladr_Terr-009M-345_00-00-00_Dimar-10337-20681,Inm24,Gdl,Ladrón de Guevara,Ven,Terreno / Lote,345.0,4.0,,9500000.0,,-103.379779,20.681939,7.0,5.0,30.0,27536.23188405797,
Gdl-Lago_Terr-010M-1158_00-00-00_MONIC-10327-20673,Inm24,Gdl,Lagos de Oriente,Ven,Terreno / Lote,1158.0,,,10000000.0,,-103.271983,20.673069,241.0,0.0,0.0,8635.578583765113,
Gdl-Loma_Terr-003M-244_00-00-00_CREAL-10332-20690,Inm24,Gdl,Lomas Independencia,Ven,Terreno / Lote,244.0,,,3190000.0,,-103.324326,20.690195,66.0,0.0,6.0,13073.77049180328,
Gdl-Loma_Terr-003M-303_00-00-00_INVER-10332-20693,Inm24,Gdl,Lomas Independencia,Ven,Terreno / Lote,303.0,,,3790000.0,,-103.322937,20.693063,137.0,0.0,1.0,12508.250825082509,
Gdl-Loma_Terr-011M-250_00-00-00_Inmob-10338-20690,Inm24,Gdl,Lomas de Guevara,Ven,Terreno / Lote,250.0,,,11000000.0,,-103.384165,20.690999,154.0,0.0,1.0,44000.0,
