id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Gdl-Ayun_Dep-022K-077_02-02-02_GRUPO-10337-20690,Guadalajara,Ayuntamiento,Renta,Departamento,77,2.0,2.0,2.0,22000,285.71,2800.0,-103.370806,20.690196,26.0,12,,285.714
Gdl-Ayun_Dep-019K-077_02-02-02_JuanC-10337-20690,Guadalajara,Ayuntamiento,Renta,Departamento,77,2.0,2.0,2.0,19200,249.35,2800.0,-103.370582,20.690687,21.0,10,,249.351
