id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Sant_CasC-003M-104_02-02-02_Javie-10344-20614,Zapopan,Santa Ana Tepetitlán,Venta,Casa en Condominio,104,2.0,2.0,2.5,3122000,30019.23,800.0,-103.447339,20.614651,26.0,12,,30019.231
