id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Vill_CasC-002M-070_02-01-01_SARAB-10340-20750,Zapopan,Villas Torremolinos,Venta,Casa en Condominio,70,2.0,1.0,1.0,2700000,38571.43,400.0,-103.400474,20.750491,87.0,4,,38571.429
Zap-Vill_CasC-004M-220_03-03-01_InmoV-10339-20751,Zapopan,Villas Torremolinos,Venta,Casa en Condominio,220,3.0,1.0,3.5,4850000,22045.45,400.0,-103.398289,20.751307,21.0,15,,22045.455
