id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Sola_Dep-004M-080_02-02-00_Aleja-10345-20725,Zapopan,Solares,Venta,Departamento,80,2.0,,2.0,4450000,55625.0,4000.0,-103.456083,20.725787,22.0,0,,55625.0
Zap-Sola_Dep-004M-080_02-02-01_OMARR-10345-20725,Zapopan,Solares,Venta,Departamento,80,2.0,1.0,2.0,4690000,58625.0,4000.0,-103.4535,20.72599,65.0,0,,58625.0
