id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Vill_Cas-025M-520_05-04-05_VECOR-10344-20701,Zapopan,Villa Verona,Venta,Casa,520,5.0,5.0,4.0,25900000,49807.69,4000.0,-103.445077,20.7019,12.0,5,,49807.692
