id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Arau_Cas-020M-390_04-04-04_VECOR-10346-20733,Zapopan,Arauca I,Venta,Casa,390,4.0,4.0,4.0,20499000,52561.54,4500.0,-103.463123,20.733597,281.0,4,,52561.538
Zap-Arau_Cas-015M-371_04-06-04_RZCIn-10346-20733,Zapopan,Arauca I,Venta,Casa,371,4.0,4.0,6.5,15850000,42722.37,4500.0,-103.463294,20.733597,45.0,6,,42722.372
