id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
000-000_Ofc-006M-111_04-00-00_PARED-00000-00000,Inm24,Desconocido,Desconocido,Ven,Ofc,111.0,4.0,,6660000.0,,,,105.0,0.0,1,60000.0,01/09/2025
000-000_Ofc-003M-056_04-00-00_PARED-00000-00000,Inm24,Desconocido,Desconocido,Ven,Ofc,56.0,4.0,,3390000.0,,,,105.0,0.0,1,60535.71428571428,01/09/2025
