id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Cord_Dep-025K-132_03-02-02_ROSMA-10341-20670,Inm24,Zap,Cordilleras,Ren,Dep,132,3.0,2.0,25000,,-103.416534,20.670875,2.0,2.5,0.0,189.3939394
Zap-Coto_Dep-014K-085_02-02-02_GuiaE-10341-20784,Inm24,Zap,Coto Zoi,Ren,Dep,85,2.0,2.0,14500,,-103.414118,20.784912,29.0,2.0,0.0,170.5882353
Zap-Coto_Dep-015K-126_02-02-02_KWGRA-10341-20784,Inm24,Zap,Coto Zoi,Ren,Dep,126,2.0,2.0,15500,,-103.414117,20.784911,6.0,2.0,,123.015873
Zap-DelP_Dep-025K-139_02-02-02_Velas-10344-20664,Inm24,Zap,Del Parque,Ren,Dep,139,2.0,2.0,25000,,-103.448422,20.664192,85.0,2.5,4.0,179.8561151
Zap-DelP_Dep-027K-089_02-02-02_Inmob-10344-20664,Inm24,Zap,Del Parque,Ren,Dep,89,2.0,2.0,27000,,-103.448785,20.66406,231.0,2.0,8.0,303.3707865
Zap-DelP_Dep-017K-074_01-02-01_KWGRA-10344-20663,Inm24,Zap,Del Parque,Ren,Dep,74,1.0,1.0,17500,,-103.444436,20.663536,6.0,2.0,,236.4864865
Zap-DelP_Dep-027K-140_02-02-02_Monse-10344-20663,Inm24,Zap,Del Parque,Ren,Dep,140,2.0,2.0,27000,,-103.448652,20.663959,149.0,2.0,4.0,192.8571429
Zap-ElCe_Dep-010K-070_02-01-01_Gconi-10338-20767,Inm24,Zap,El Centinela,Ren,Dep,70,2.0,1.0,10000,,-103.387729,20.767435,78.0,1.0,0.0,142.8571429
Zap-ElCe_Dep-009K-070_02-01-01_Aseso-10338-20767,Inm24,Zap,El Centinela,Ren,Dep,70,2.0,1.0,9500,,-103.387729,20.767435,81.0,1.0,0.0,135.7142857
Zap-ElCo_Dep-016K-035_01-01-00_Grupo-10342-20645,Inm24,Zap,El Colli Urbano,Ren,Dep,35,1.0,,16000,1500.0,-103.42368,20.64524,144.0,1.0,7.0,457.1428571
