id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
Gdl-Prov_Cas-095K-700_09-07-02_INMOB-10337-20701,Inm24,Gdl,Providencia,Ren,Cas,700.0,9.0,2.0,95000.0,,-103.377177,20.7011,24.0,7.5,0.0,135.71428571428572,
Gdl-Prov_Cas-040K-381_04-02-03_Grupo-10337-20703,Inm24,Gdl,Providencia,Ren,Cas,381.0,4.0,3.0,40000.0,,-103.37985,20.703423,17.0,2.5,10.0,104.98687664041996,
Gdl-Prov_Cas-044K-275_03-02-02_ÉIREB-10338-20693,Inm24,Gdl,Providencia 2a Sección,Ren,Cas,275.0,3.0,2.0,44000.0,,-103.381583,20.693945,22.0,2.5,35.0,160.0,
Gdl-Prov_Cas-049K-340_05-03-04_Colun-10338-20696,Inm24,Gdl,Providencia 2a Sección,Ren,Cas,340.0,5.0,4.0,49000.0,,-103.38084,20.696292,38.0,3.5,20.0,144.11764705882354,
Gdl-Prov_Cas-050K-320_03-03-02_INMOB-10338-20701,Inm24,Gdl,Providencia 3a Sección,Ren,Cas,320.0,3.0,2.0,50000.0,,-103.382992,20.701621,23.0,3.5,0.0,156.25,
Gdl-Prov_Cas-042K-272_04-03-02_ÉIREB-10338-20697,Inm24,Gdl,Providencia 4a Sección,Ren,Cas,272.0,4.0,2.0,42000.0,,-103.385611,20.697062,22.0,3.5,40.0,154.41176470588235,
Gdl-SanE_Cas-010K-100_03-02-02_AAInm-10333-20710,Inm24,Gdl,San Elías,Ren,Cas,100.0,3.0,2.0,10500.0,,-103.33327,20.710429,3.0,2.0,,105.0,
Gdl-Vall_Cas-095K-440_00-00-00_ÚNICA-10338-20674,Inm24,Gdl,Vallarta Norte,Ren,Cas,440.0,,,95000.0,,-103.387413,20.674394,186.0,0.0,2.0,215.9090909090909,
Gdl-Vall_Cas-110K-472_04-02-00_Sierr-10338-20676,Inm24,Gdl,Vallarta Norte,Ren,Cas,472.0,4.0,,110000.0,,-103.389605,20.676742,67.0,2.5,10.0,233.05084745762716,
Gdl-Vill_Cas-028K-250_04-03-00_ALTIM-10336-20687,Inm24,Gdl,Villaseñor (Santa Teresita),Ren,Cas,250.0,4.0,,28500.0,,-103.367967,20.687219,49.0,3.0,40.0,114.0,
Gdl-Vill_Cas-055K-430_04-00-02_ESPAC-10336-20683,Inm24,Gdl,Villaseñor (Santa Teresita),Ren,Cas,430.0,4.0,2.0,55000.0,,-103.367186,20.683122,240.0,0.0,0.0,127.90697674418604,
Gdl-Vill_Cas-015K-110_03-02-00_Letic-10336-20693,Inm24,Gdl,Villaseñor (Santa Teresita),Ren,Cas,110.0,3.0,,15000.0,,-103.36923,20.69359,1.0,2.5,35.0,136.36363636363637,
Gdl-Vill_Cas-024K-171_02-02-02_CENTU-10336-20690,Inm24,Gdl,Villaseñor (Santa Teresita),Ren,Cas,171.0,2.0,2.0,24500.0,,-103.36895,20.690926,35.0,2.5,10.0,143.2748538011696,
Gdl-Zona_Cas-050K-439_07-04-00_PALOM-10334-20675,Inm24,Gdl,Zona Centro,Ren,Cas,439.0,7.0,,50000.0,,-103.34737,20.67569,24.0,4.0,30.0,113.89521640091117,
