id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Caña_Dep-002M-081_02-02-02_iadMe-10340-20753,Inm24,Zap,Cañadas de San Lorenzo,Ven,Dep,81,2.0,2.0,2775000,,-103.407046,20.753288,15.0,2.0,4.0,34259.25926
Zap-Cent_Dep-002M-098_03-02-02_IGPIN-10338-20757,Inm24,Zap,Centinela Garden Life,Ven,Dep,98,3.0,2.0,2750000,1150.0,-103.383769,20.757409,174.0,2.0,8.0,28061.22449
Zap-Cent_Dep-002M-098_03-02-02_MiInm-10338-20757,Inm24,Zap,Centinela Garden Life,Ven,Dep,98,3.0,2.0,2800000,1150.0,-103.383707,20.757291,51.0,2.0,7.0,28571.42857
Zap-Chap_Dep-011M-154_03-02-02_PRYAg-10344-20657,Inm24,Zap,Chapalita Inn,Ven,Dep,154,3.0,2.0,11162611,,-103.444674,20.657325,177.0,2.0,0.0,72484.48701
Zap-Chap_Dep-004M-081_02-02-00_PISO8-10340-20658,Inm24,Zap,Chapalita Sur,Ven,Dep,81,2.0,,4250000,,-103.401234,20.658127,,2.0,0.0,52469.1358
Zap-Ciud_Dep-002M-068_03-01-01_LAURA-10347-20609,Inm24,Zap,Ciudad Bugambilias,Ven,Dep,68,3.0,1.0,2850000,,-103.477931,20.609336,53.0,1.0,25.0,41911.76471
Zap-Ciud_Dep-004M-099_02-02-02_PUNTO-10340-20660,Inm24,Zap,Ciudad de Los Niños,Ven,Dep,99,2.0,2.0,4249000,800.0,-103.409605,20.660716,304.0,2.5,12.0,42919.19192
Zap-Coli_Dep-001M-066_02-01-01_Evers-10340-20621,Inm24,Zap,Colinas de Las Águilas,Ven,Dep,66,2.0,1.0,1850000,,-103.409134,20.621864,18.0,1.0,35.0,28030.30303
Zap-Coli_Dep-004M-085_02-02-01_FINCA-10340-20697,Inm24,Zap,Colinas de San Javier,Ven,Dep,85,2.0,1.0,4650000,,-103.405082,20.697039,,2.0,10.0,54705.88235
Zap-Coli_Dep-002M-055_02-01-01_Claud-10340-20751,Inm24,Zap,Colinas del Rey,Ven,Dep,55,2.0,1.0,2350000,,-103.404222,20.75104,146.0,1.0,0.0,42727.27273
Zap-Coli_Dep-003M-069_02-02-00_TRHON-10341-20771,Inm24,Zap,Colinas del Rio,Ven,Dep,69,2.0,,3182000,,-103.418642,20.771305,51.0,2.0,0.0,46115.94203
Zap-Coli_Dep-002M-072_02-02-00_TRHON-10341-20771,Inm24,Zap,Colinas del Rio,Ven,Dep,72,2.0,,2900000,,-103.418642,20.771305,51.0,2.0,0.0,40277.77778
Zap-Coll_Dep-004M-110_02-02-02_KWGRA-10342-20647,Inm24,Zap,Colli Ctm,Ven,Dep,110,2.0,2.0,4880000,2600.0,-103.422038,20.647525,12.0,2.0,0.0,44363.63636
Zap-Coll_Dep-004M-095_03-02-01_ALTUR-10344-20652,Inm24,Zap,Colli Sitio,Ven,Dep,95,3.0,1.0,4360000,,-103.440321,20.652381,,2.0,0.0,45894.73684
