id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-LaEs_Dep-005M-108_03-02-00_FRAVA-10342-20669,Zapopan,La Estancia,Venta,Departamento,108,3.0,,2.5,5900000,54629.63,2500.0,-103.429402,20.669029,,6,,54629.63
