id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-LasA_Ofc-003M-055_01-00-00_Pulpp-10342-20629,Zapopan,Las Arboledas,Venta,Oficina,55,1.0,,0.5,3608100,65601.82,3510.0,-103.420158,20.629375,86.0,15,,65601.818
