id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Puer_Cas-028M-540_04-04-06_ASESO-10343-20706,Zapopan,Puerta Las Lomas,Venta,Casa,540,4.0,6.0,4.0,28900000,53518.52,5000.0,-103.435934,20.706533,193.0,1,,53518.519
Zap-Puer_Cas-027M-540_04-04-06_ASESO-10343-20706,Zapopan,Puerta Las Lomas,Venta,Casa,540,4.0,6.0,4.0,27900000,51666.67,5000.0,-103.435934,20.706533,63.0,1,,51666.667
