id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Arco_Dep-004M-103_02-02-02_DESAR-10343-20663,Zapopan,Arcos de Guadalupe,Venta,Departamento,103,2.0,2.0,2.0,4950000,48058.25,3450.0,-103.432185,20.66358,187.0,6,,48058.252
