id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Coto_Cas-004M-168_03-03-02_Kstor-10340-20767,Zapopan,Coto Vitana,Venta,Casa,168,3.0,2.0,3.0,4950000,29464.29,1100.0,-103.406822,20.767494,47.0,0,,29464.286
