id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Mont_CasC-002M-140_03-03-02_JUANZ-10347-20624,Zapopan,Monteverde III,Venta,Casa en Condominio,140,3.0,2.0,3.0,2650000,18928.57,400.0,-103.478665,20.624548,,9,,18928.571
