id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Gdl-Zona_Dep-012K-066_02-02-01_rober-10334-20676,Guadalajara,Zona Centro,Renta,Departamento,66,2.0,1.0,2.0,12500,189.39,12500.0,-103.345098,20.676661,34.0,0,,189.394
