id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Coto_CasC-004M-090_03-03-02_Monts-10343-20745,Inm24,Zap,Coto El Secreto,Ven,CasC,90,3.0,2.0,4500000,600.0,-103.439616,20.74585,,3.5,0.0,50000.0
Zap-Coto_CasC-002M-125_03-02-02_GuiaE-10341-20788,Inm24,Zap,Coto F2 Norte Sienna,Ven,CasC,125,3.0,2.0,2731000,980.0,-103.413856,20.788415,,2.5,,21848.0
Zap-Coto_CasC-004M-184_03-03-02_CERTE-10341-20785,Inm24,Zap,Coto F2 Sur Sivec,Ven,CasC,184,3.0,2.0,4450000,1200.0,-103.412684,20.785665,,3.0,0.0,24184.78261
Zap-Coto_CasC-004M-115_03-02-02_IGPIN-10341-20785,Inm24,Zap,Coto F2 Sur Sivec,Ven,CasC,115,3.0,2.0,4190000,1500.0,-103.412667,20.785572,,2.5,,36434.78261
Zap-Coto_CasC-005M-217_04-04-02_ReMax-10341-20785,Inm24,Zap,Coto F2 Sur Sivec,Ven,CasC,217,4.0,2.0,5270000,1500.0,-103.412753,20.785893,,4.0,0.0,24285.71429
Zap-Coto_CasC-003M-115_03-02-02_Descu-10340-20767,Inm24,Zap,Coto Las Ventanas,Ven,CasC,115,3.0,2.0,3500000,450.0,-103.404813,20.767845,,2.5,,30434.78261
Zap-Coto_CasC-005M-118_04-03-02_REIIN-10340-20767,Inm24,Zap,Coto Las Ventanas,Ven,CasC,118,4.0,2.0,5150000,,-103.406197,20.767825,,3.5,,43644.0678
Zap-Coto_CasC-004M-170_04-03-02_olivi-10348-20624,Inm24,Zap,Coto Livorno,Ven,CasC,170,4.0,2.0,4150000,,-103.484665,20.624752,,3.5,,24411.76471
Zap-Coto_CasC-004M-189_04-03-02_Affar-10340-20766,Inm24,Zap,Coto Sotovento I,Ven,CasC,189,4.0,2.0,4450000,1000.0,-103.405023,20.766136,,3.0,0.0,23544.97354
Zap-Coto_CasC-006M-215_04-05-03_CityR-10340-20767,Inm24,Zap,Coto Vitana,Ven,CasC,215,4.0,3.0,6550000,2000.0,-103.406598,20.767129,,5.5,,30465.11628
Zap-Coto_CasC-004M-150_03-02-02_MURVA-10340-20767,Inm24,Zap,Coto Vitana,Ven,CasC,150,3.0,2.0,4890000,,-103.406741,20.767176,,2.5,0.0,32600.0
Zap-Coto_CasC-005M-230_04-03-02_CENTU-10340-20767,Inm24,Zap,Coto Vitana,Ven,CasC,230,4.0,2.0,5700000,,-103.406776,20.767158,,3.5,0.0,24782.6087
