id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Jard_Cas-003M-156_03-02-02_EINMO-10345-20769,Zapopan,Jardines de Nuevo México,Venta,Casa,156,3.0,2.0,2.5,3199000,20506.41,1500.0,-103.452504,20.769298,63.0,1,,20506.41
