id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-LaCe_Cas-031M-390_03-03-04_ENLAC-10342-20716,Zapopan,La Ceiba,Venta,Casa,390,3.0,4.0,3.5,31000000,79487.18,3500.0,-103.425261,20.716223,,12,,79487.179
