id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Ranc_Cas-037M-452_04-06-04_DarIn-10347-20712,Zapopan,Rancho Contento,Venta,Casa,452,4.0,4.0,6.0,37000000,81858.41,5462.0,-103.479667,20.712955,,3,,81858.407
