id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Moct_Dep-006K-054_00-00-00_Braul-10343-20652,Zapopan,Moctezuma,Renta,Departamento,54,,,0.0,6000,111.11,1.0,-103.430897,20.652103,13.0,0,,111.111
