id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Gdl-Loma_Dep-001M-074_02-01-01_Sandr-10328-20683,Guadalajara,Lomas de San Eugenio,Venta,Departamento,74,2.0,1.0,1.0,1595000,21554.05,100.0,-103.288248,20.683639,22.0,0,,21554.054
