id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-ElCo_CasC-007M-168_03-02-02_ALTIM-10341-20641,Zapopan,El Colli Urbano,Venta,Casa en Condominio,168,3.0,2.0,2.5,7050000,41964.29,1500.0,-103.419568,20.64158,103.0,0,,41964.286
