id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Punt_CasC-003M-138_03-02-02_Aiisa-10340-20759,Zapopan,Punta Valdepeñas I,Venta,Casa en Condominio,138,3.0,2.0,2.5,3950000,28623.19,1538.0,-103.406164,20.759532,264.0,2,,28623.188
