id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Gdl-Obla_Dep-002M-070_02-01-01_SIPSo-10332-20676,Inm24,Gdl,Oblatos,Ven,Dep,70,2.0,1.0,2481078,,-103.32498,20.67621,232.0,1.0,0.0,35443.97143
Gdl-Obse_Dep-001M-047_01-01-00_CREAL-10335-20698,Inm24,Gdl,Observatorio,Ven,Dep,47,1.0,,1706000,,-103.351115,20.698262,56.0,1.0,0.0,36297.87234
Gdl-Obse_Dep-002M-058_01-01-00_CREAL-10335-20698,Inm24,Gdl,Observatorio,Ven,Dep,58,1.0,,2131000,,-103.351115,20.698262,58.0,1.0,0.0,36741.37931
Gdl-Obse_Dep-002M-065_01-02-01_CREAL-10335-20698,Inm24,Gdl,Observatorio,Ven,Dep,65,1.0,1.0,2505900,,-103.351115,20.698262,57.0,2.0,0.0,38552.30769
Gdl-Pola_Dep-001M-074_02-02-01_MOOBI-10337-20620,Inm24,Gdl,Polanco,Ven,Dep,74,2.0,1.0,1680000,1000.0,-103.373165,20.620894,105.0,2.0,5.0,22702.7027
Gdl-Popu_Dep-002M-073_02-02-02_CityR-10328-20642,Inm24,Gdl,Popular Hornos,Ven,Dep,73,2.0,2.0,2550000,500.0,-103.283658,20.642869,72.0,2.0,3.0,34931.50685
Gdl-Quin_Dep-003M-075_03-02-00_LICGR-10333-20654,Inm24,Gdl,Quinta Velarde,Ven,Dep,75,3.0,,3700000,,-103.336297,20.654639,192.0,2.0,0.0,49333.33333
Gdl-Quin_Dep-002M-062_02-02-01_CasaL-10333-20656,Inm24,Gdl,Quinta Velarde,Ven,Dep,62,2.0,1.0,2616124,,-103.336121,20.656027,,2.0,0.0,42195.54839
Gdl-Ranc_Dep-002M-084_02-02-01_Centu-10332-20717,Inm24,Gdl,Rancho Nuevo,Ven,Dep,84,2.0,1.0,2400000,,-103.329551,20.717322,213.0,2.0,0.0,28571.42857
Gdl-Ranc_Dep-002M-063_02-00-01_MyL0-10332-20717,Inm24,Gdl,Rancho Nuevo,Ven,Dep,63,2.0,1.0,2550000,,-103.32923,20.717252,86.0,2.0,2.0,40476.19048
Gdl-Ranc_Dep-002M-063_02-02-01_CARLO-10332-20717,Inm24,Gdl,Rancho Nuevo,Ven,Dep,63,2.0,1.0,2150000,1500.0,-103.327745,20.717216,45.0,2.0,4.0,34126.98413
Gdl-Real_Dep-003M-091_03-02-01_SIPSo-10332-20669,Inm24,Gdl,Real,Ven,Dep,91,3.0,1.0,3350000,,-103.329969,20.669543,24.0,2.0,,36813.18681
Gdl-Real_Dep-002M-080_02-02-01_Vipro-10332-20669,Inm24,Gdl,Real,Ven,Dep,80,2.0,1.0,2800000,,-103.329969,20.669543,243.0,2.0,,35000.0
Gdl-Real_Dep-003M-104_03-02-02_MAGGI-10333-20666,Inm24,Gdl,Real,Ven,Dep,104,3.0,2.0,3750000,,-103.331185,20.666582,,2.0,0.0,36057.69231
Gdl-Real_Dep-003M-091_03-02-01_MAGGI-10333-20666,Inm24,Gdl,Real,Ven,Dep,91,3.0,1.0,3350000,,-103.331185,20.666582,,2.0,0.0,36813.18681
Gdl-Rinc_Dep-002M-097_02-02-01_Onest-10335-20649,Inm24,Gdl,Rincón de La Agua Azul,Ven,Dep,97,2.0,1.0,2892300,1000.0,-103.352899,20.649822,127.0,2.0,8.0,29817.52577
Gdl-SanA_Dep-002M-087_02-01-01_CREAL-10330-20665,Inm24,Gdl,San Andrés,Ven,Dep,87,2.0,1.0,2350000,,-103.303782,20.66539,,1.5,0.0,27011.49425
Gdl-SanA_Dep-001M-046_01-01-01_Franc-10330-20661,Inm24,Gdl,San Antonio,Ven,Dep,46,1.0,1.0,1800000,,-103.306587,20.661469,45.0,1.5,0.0,39130.43478
Gdl-SanJ_Dep-001M-066_02-01-00_SRBie-10332-20679,Inm24,Gdl,San Juan Bosco,Ven,Dep,66,2.0,,1862000,,-103.321702,20.679044,168.0,1.0,0.0,28212.12121
Gdl-SanM_Dep-003M-062_02-02-01_Emman-10335-20701,Inm24,Gdl,San Miguel de Mezquitán,Ven,Dep,62,2.0,1.0,3462373,,-103.357217,20.701739,163.0,2.0,0.0,55844.72581
Gdl-SanR_Dep-001M-050_02-01-00_GDLPr-10329-20655,Inm24,Gdl,San Rafael,Ven,Dep,50,2.0,,1350000,1.0,-103.295417,20.655298,70.0,1.0,40.0,27000.0
Gdl-SanR_Dep-998K-060_02-01-00_PUERT-10329-20652,Inm24,Gdl,San Rafael,Ven,Dep,60,2.0,,998000,,-103.294268,20.652649,,1.5,20.0,16633.33333
Gdl-SanR_Dep-001M-055_02-01-01_Evers-10329-20650,Inm24,Gdl,San Rafael Residencial,Ven,Dep,55,2.0,1.0,1290000,,-103.293045,20.650236,50.0,1.0,20.0,23454.54545
Gdl-Sant_Dep-003M-074_02-02-01_Iberl-10339-20637,Inm24,Gdl,Santa Eduwiges,Ven,Dep,74,2.0,1.0,3550000,1950.0,-103.395547,20.637979,75.0,2.0,2.0,47972.97297
Gdl-Sant_Dep-002M-066_02-01-01_MetRe-10339-20640,Inm24,Gdl,Santa Eduwiges,Ven,Dep,66,2.0,1.0,2200000,,-103.394486,20.640946,152.0,1.0,16.0,33333.33333
Gdl-Sant_Dep-003M-072_01-01-01_SILDU-10339-20637,Inm24,Gdl,Santa Eduwiges,Ven,Dep,72,1.0,1.0,3368000,,-103.395537,20.637983,117.0,1.0,0.0,46777.77778
Gdl-Sant_Dep-002M-120_03-02-01_Hecto-10339-20641,Inm24,Gdl,Santa Eduwiges,Ven,Dep,120,3.0,1.0,2950000,600.0,-103.391966,20.641469,59.0,2.0,30.0,24583.33333
Gdl-Sant_Dep-003M-070_02-01-01_APPRA-10339-20680,Inm24,Gdl,Santa Rita,Ven,Dep,70,2.0,1.0,3450000,,-103.39855,20.680278,171.0,1.0,9.0,49285.71429
Gdl-Sant_Dep-004M-119_03-02-01_Frizc-10340-20680,Inm24,Gdl,Santa Rita,Ven,Dep,119,3.0,1.0,4600000,500.0,-103.403082,20.680819,17.0,2.0,30.0,38655.46218
Gdl-Sant_Dep-002M-080_02-01-01_CENTU-10330-20665,Inm24,Gdl,Santos Degollado,Ven,Dep,80,2.0,1.0,2000000,,-103.30402,20.665302,108.0,1.0,6.0,25000.0
Gdl-Terr_Dep-008M-187_03-03-03_GuiaE-10338-20681,Inm24,Gdl,Terranova,Ven,Dep,187,3.0,3.0,8150000,,-103.389596,20.681362,208.0,3.0,17.0,43582.8877
Gdl-Terr_Dep-003M-041_01-01-01_ALTIM-10338-20679,Inm24,Gdl,Terranova,Ven,Dep,41,1.0,1.0,3959244,,-103.387155,20.679556,118.0,1.0,0.0,96566.92683
Gdl-Terr_Dep-005M-128_03-02-02_Rodri-10338-20679,Inm24,Gdl,Terranova,Ven,Dep,128,3.0,2.0,5750000,1550.0,-103.388812,20.679897,65.0,2.5,10.0,44921.875
Gdl-Terr_Dep-003M-085_02-01-01_Ana0-10338-20682,Inm24,Gdl,Terranova,Ven,Dep,85,2.0,1.0,3900000,700.0,-103.389525,20.682297,13.0,1.0,20.0,45882.35294
Gdl-Tetl_Dep-001M-050_02-01-02_Capri-10327-20662,Inm24,Gdl,Tetlán,Ven,Dep,50,2.0,2.0,1200000,,-103.271039,20.662165,,1.0,5.0,24000.0
Gdl-Vill_Dep-001M-048_02-01-01_Bambu-10333-20708,Inm24,Gdl,Villas de San Juan,Ven,Dep,48,2.0,1.0,1320000,,-103.334616,20.708457,31.0,1.0,10.0,27500.0
