id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap
000-000_Cas-005M-115_03-03-02_Flore-00000-00000,Inm24,Desconocido,Desconocido,Ven,Cas,115.0,3.0,2.0,5000000.0,1700.0,,,93.0,3.0,0,43478.260869565216,01/09/2025
000-000_Cas-005M-153_03-04-02_PARED-00000-00000,Inm24,Desconocido,Desconocido,Ven,Cas,153.0,3.0,2.0,5090000.0,,,,72.0,4.0,1,33267.97385620915,01/09/2025
000-000_Cas-010M-320_04-03-02_0000-00000-00000,Inm24,Desconocido,Desconocido,Ven,Cas,320.0,4.0,2.0,10500000.0,,,,,3.5,50,32812.5,01/09/2025
000-000_Cas-008M-320_04-04-02_0000-00000-00000,Inm24,Desconocido,Desconocido,Ven,Cas,320.0,4.0,2.0,8500000.0,1554.0,,,,4.0,5,26562.5,01/09/2025
