id,PaginaWeb,Ciudad,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,Banos,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antigüedad_icon,PxM2
Zap-Misi_CasC-002M-084_03-02-01_Diego-10346-20627,Zapopan,Misión La Floresta,Venta,Casa en Condominio,84,3.0,1.0,2.0,2550000,30357.14,280.0,-103.465597,20.627604,159.0,10,,30357.143
