id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Gdl-Chap_Cas-011M-239_03-02-02_Descu-10339-20659,Inm24,Gdl,Chapalita,Ven,Cas,239,3,2,11250000,,-103.394459,20.65944,,2.5,45,47071.12971
Gdl-Alda_Cas-002M-120_03-02-00_SEARC-10328-20659,Inm24,Gdl,Aldama Tetlán,Ven,Cas,120,3,,2730000,,-103.282152,20.659125,89,2,12,22750
Zap-Ciud_Cas-010M-336_02-03-00_Urban-10344-20603,Inm24,Zap,Ciudad Bugambilias,Ven,Cas,336,2,,10950000,10000,-103.444815,20.603119,347,3.5,20,32589.28571
Gdl-Jard_Cas-009M-414_03-03-03_TECNO-10339-20655,Inm24,Gdl,Jardines Plaza del Sol,Ven,Cas,414,3,3,9900000,,-103.3933,20.65588,59,3,,23913.04348
Gdl-Loma_Cas-002M-170_02-02-01_Evers-10337-20628,Inm24,Gdl,Lomas de Polanco,Ven,Cas,170,2,1,2300000,,-103.370913,20.628901,10,2,25,13529.41176
Zap-Bosq_Cas-009M-782_04-04-03_Pulpp-10335-20782,Inm24,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,782,4,3,9450000,,-103.359583,20.782787,49,4.5,9,12084.39898
Zap-LosR_Cas-004M-215_03-04-02_AGLEZ-10341-20761,Inm24,Zap,Los Robles,Ven,Cas,215,3,2,4600000,,-103.415432,20.761391,,4,0,21395.34884
Gdl-Ayun_Cas-003M-087_03-03-01_Evers-10337-20695,Inm24,Gdl,Ayuntamiento,Ven,Cas,87,3,1,3300000,,-103.371815,20.695823,11,3,20,37931.03448
Zap-Coli_Cas-003M-170_03-02-02_LICGR-10337-20744,Inm24,Zap,Colina de Los Belenes,Ven,Cas,170,3,2,3850000,,-103.37496,20.744761,169,2.5,0,22647.05882
Zap-LaTu_Cas-001M-080_03-01-00_Evers-10341-20735,Inm24,Zap,La Tuzanía,Ven,Cas,80,3,,1900000,,-103.415469,20.735666,283,1,30,23750
Gdl-Monr_Cas-016M-677_03-03-02_iadIn-10339-20689,Inm24,Gdl,Monraz,Ven,Cas,677,3,2,16800000,,-103.396611,20.68976,,3.5,30,24815.36189
Gdl-DelS_Cas-002M-116_03-03-00_GUGAI-10337-20649,Inm24,Gdl,Del Sur,Ven,Cas,116,3,,2790000,,-103.372447,20.649868,,3,0,24051.72414
Zap-Ciud_Cas-009M-312_03-03-02_DACHV-10346-20617,Inm24,Zap,Ciudad Bugambilias,Ven,Cas,312,3,2,9900000,,-103.464989,20.617246,259,3,3,31730.76923
Zap-Unid_Cas-006M-161_03-02-03_MONIC-10342-20634,Inm24,Zap,Unidad Cadete Fco. Márquez,Ven,Cas,161,3,3,6500000,,-103.423311,20.63408,145,2,50,40372.67081
Zap-Chap_Cas-009M-303_04-03-04_INMOB-10342-20658,Inm24,Zap,Chapalita de Occidente,Ven,Cas,303,4,4,9750000,,-103.425892,20.658807,271,3,14,32178.21782
Gdl-Vall_Cas-011M-380_03-04-03_Pulpp-10338-20677,Inm24,Gdl,Vallarta Norte,Ven,Cas,380,3,3,11950000,,-103.389786,20.677576,22,4.5,30,31447.36842
Zap-Puer_Cas-014M-405_04-04-03_CENTU-10345-20695,Inm24,Zap,Puerta del Tule,Ven,Cas,405,4,3,14500000,1800,-103.450592,20.695375,,4.5,12,35802.46914
Gdl-Vill_Cas-005M-154_03-03-01_MGGru-10336-20681,Inm24,Gdl,Villaseñor (Santa Teresita),Ven,Cas,154,3,1,5700000,,-103.365634,20.681124,210,3.5,30,37012.98701
Zap-Jard_Cas-002M-110_02-01-01_iadIn-10343-20744,Inm24,Zap,Jardines del Valle,Ven,Cas,110,2,1,2550000,,-103.430274,20.744419,,1.5,20,23181.81818
Zap-SinN_Cas-009M-232_03-03-02_iadIn-10344-20666,Inm24,Zap,Sin Nombre,Ven,Cas,232,3,2,9400000,,-103.444916,20.666215,151,3.5,0,40517.24138
Zap-Virr_Cas-019M-400_04-04-02_NUBOA-10343-20695,Inm24,Zap,Virreyes,Ven,Cas,400,4,2,19890999,,-103.439173,20.695855,74,4.5,0,49727.4975
Gdl-Colo_Cas-007M-285_03-03-02_LICGR-10337-20640,Inm24,Gdl,Colon Industrial,Ven,Cas,285,3,2,7500000,,-103.372181,20.640148,325,3.5,1,26315.78947
Gdl-Jard_Cas-005M-241_04-02-01_Cultu-10336-20707,Inm24,Gdl,Jardines del Country,Ven,Cas,241,4,1,5500000,,-103.36458,20.707195,38,2.5,52,22821.57676
Zap-Alic_Cas-004M-186_03-02-02_DACHV-10341-20788,Inm24,Zap,Alicante,Ven,Cas,186,3,2,4750000,,-103.411223,20.788753,,2.5,0,25537.63441
Gdl-Zona_Cas-004M-329_03-02-01_Centu-10335-20669,Inm24,Gdl,Zona Centro,Ven,Cas,329,3,1,4800000,,-103.35231,20.669963,4,2.5,50,14589.66565
Zap-Vall_Cas-007M-337_03-04-02_Capit-10344-20773,Inm24,Zap,Valle Imperial,Ven,Cas,337,3,2,7800000,,-103.441472,20.773512,,4,8,23145.40059
Zap-Vall_Cas-009M-375_04-04-02_Cuéll-10343-20779,Inm24,Zap,Valle Imperial,Ven,Cas,375,4,2,9000000,,-103.432559,20.779836,,4,0,24000
Zap-Arau_Cas-015M-349_03-03-04_ÚNICA-10346-20735,Inm24,Zap,Arauca I,Ven,Cas,349,3,4,15100000,,-103.462746,20.735211,207,3.5,1,43266.47564
Gdl-Hern_Cas-001M-135_02-02-00_ALTID-10331-20664,Inm24,Gdl,Hernández Romo,Ven,Cas,135,2,,1800000,,-103.319849,20.664883,,2,42,13333.33333
Zap-Base_Cas-007M-218_03-04-02_ADRIA-10346-20727,Inm24,Zap,Base Aérea Militar No 5,Ven,Cas,218,3,2,7875000,,-103.466698,20.727448,,4.5,0,36123.85321
Zap-Jard_Cas-010M-225_03-03-03_Grupo-10343-20737,Inm24,Zap,Jardín Real,Ven,Cas,225,3,3,10900000,1200,-103.435689,20.73747,107,3.5,9,48444.44444
Gdl-SanA_Cas-006M-359_03-02-00_MyL0-10330-20658,Inm24,Gdl,San Andrés,Ven,Cas,359,3,,6900000,,-103.304635,20.658822,51,2,15,19220.05571
Zap-Made_Cas-004M-160_04-03-02_Jocel-10342-20773,Inm24,Zap,Madeiras,Ven,Cas,160,4,2,4350000,,-103.427368,20.773875,17,3,0,27187.5
Zap-LosT_Cas-001M-062_02-01-01_LIAIN-10343-20822,Inm24,Zap,Los Tréboles,Ven,Cas,62,2,1,1205640,,-103.434549,20.822749,31,1.5,9,19445.80645
Zap-Para_Cas-002M-119_03-01-01_IxtaI-10344-20645,Inm24,Zap,Paraísos del Colli,Ven,Cas,119,3,1,2500000,,-103.44616,20.64514,139,1,,21008.40336
Zap-Ciud_Cas-008M-305_04-04-04_CENTU-10345-20599,Inm24,Zap,Ciudad Bugambilias,Ven,Cas,305,4,4,8500000,1699,-103.450639,20.599591,17,4.5,32,27868.85246
Zap-Bosq_Cas-011M-357_02-03-03_Grupo-10337-20778,Inm24,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,357,2,3,11300000,,-103.37248,20.778443,156,3,9,31652.66106
Zap-Alia_Cas-012M-385_03-03-04_iadIn-10351-20727,Inm24,Zap,Alianza de Cazadores Diana,Ven,Cas,385,3,4,12600000,,-103.516636,20.727006,1,3.5,7,32727.27273
Gdl-Sant_Cas-030M-441_04-04-04_DAMAV-10340-20684,Inm24,Gdl,Santa Rita,Ven,Cas,441,4,4,30000000,,-103.400329,20.684817,186,4.5,25,68027.21088
Zap-Guad_Cas-003M-133_03-01-02_DiezB-10339-20713,Inm24,Zap,Guadalajarita,Ven,Cas,133,3,2,3450000,,-103.399482,20.713892,319,1.5,1,25939.84962
Zap-Indí_Cas-004M-549_04-04-00_Centu-10333-20741,Inm24,Zap,Indígena de Mezquitán,Ven,Cas,549,4,,4500000,,-103.33064,20.741194,30,4,20,8196.721311
Zap-Ciud_Cas-010M-368_03-03-02_SIERR-10346-20615,Inm24,Zap,Ciudad Bugambilias,Ven,Cas,368,3,2,10390000,,-103.462391,20.615738,182,3.5,0,28233.69565
Zap-Base_Cas-008M-144_03-04-03_ÚNICA-10346-20727,Inm24,Zap,Base Aérea Militar No 5,Ven,Cas,144,3,3,8850000,,-103.466698,20.727448,86,4.5,2,61458.33333
Zap-LaCi_Cas-009M-186_03-02-03_DiezB-10340-20746,Inm24,Zap,La Cima,Ven,Cas,186,3,3,9900000,,-103.409597,20.746587,6,2.5,0,53225.80645
Zap-Azal_Cas-018M-663_04-05-04_LUXUR-10344-20605,Inm24,Zap,Azaleas,Ven,Cas,663,4,4,18899000,,-103.448317,20.605598,,5.5,10,28505.27903
Zap-LaCa_Cas-003M-160_02-03-02_CityR-10342-20737,Inm24,Zap,La Casita,Ven,Cas,160,2,2,3680000,,-103.421564,20.737012,141,3,15,23000
Zap-Bosq_Cas-011M-631_02-03-03_Pulpp-10337-20778,Inm24,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,631,2,3,11300000,2500,-103.37248,20.778443,2,3,10,17908.08241
Zap-Bosq_Cas-004M-146_03-02-00_InmoV-10340-20768,Inm24,Zap,Bosques,Ven,Cas,146,3,,4900000,1000,-103.408514,20.768089,7,2.5,7,33561.64384
Zap-ElCo_Cas-004M-135_03-03-02_Espac-10343-20643,Inm24,Zap,El Colli Urbano,Ven,Cas,135,3,2,4980000,,-103.434276,20.643087,107,3.5,19,36888.88889
Zap-Puer_Cas-021M-393_04-03-02_EINMO-10341-20710,Inm24,Zap,Puerta de Hierro,Ven,Cas,393,4,2,21655000,3000,-103.416101,20.710439,108,3.5,1,55101.78117
Zap-Jard_Cas-003M-150_03-02-01_EINMO-10343-20748,Inm24,Zap,Jardines del Valle,Ven,Cas,150,3,1,3160000,500,-103.432226,20.748099,129,2.5,1,21066.66667
Zap-Aren_Cas-001M-048_02-01-00_Blueh-10345-20631,Inm24,Zap,Arenales Tapatíos,Ven,Cas,48,2,,1900000,,-103.458178,20.631175,8,1,10,39583.33333
Gdl-Ital_Cas-011M-269_04-02-03_YABEA-10338-20692,Inm24,Gdl,Italia Providencia,Ven,Cas,269,4,3,11500000,,-103.380195,20.692348,82,2.5,1,42750.92937
Zap-LaVe_Cas-004M-152_03-02-02_EINMO-10354-20729,Inm24,Zap,La Venta del Astillero,Ven,Cas,152,3,2,4300000,1000,-103.542716,20.729018,92,2,17,28289.47368
Zap-ElCa_Cas-033M-614_03-04-03_SIERR-10338-20720,Inm24,Zap,El Capullo,Ven,Cas,614,3,3,33000000,,-103.383391,20.720688,157,4,2,53745.92834
Zap-Virr_Cas-009M-275_04-05-02_Grupo-10344-20693,Inm24,Zap,Virreyes,Ven,Cas,275,4,2,9990000,1500,-103.440922,20.693728,,5.5,10,36327.27273
Zap-Tepe_Cas-006M-200_04-02-02_Cauda-10341-20659,Inm24,Zap,Tepeyac Casino,Ven,Cas,200,4,2,6900000,,-103.413919,20.659953,,2,35,34500
Zap-Bosq_Cas-003M-130_03-02-02_LICGR-10343-20774,Inm24,Zap,Bosques de San Gonzalo,Ven,Cas,130,3,2,3150000,400,-103.433209,20.774446,134,2.5,0,24230.76923
Gdl-Elec_Cas-004M-252_04-02-01_Centu-10330-20649,Inm24,Gdl,Electricistas,Ven,Cas,252,4,1,4799000,,-103.304968,20.649598,135,2.5,12,19043.65079
Gdl-Sant_Cas-003M-178_03-01-02_Piso9-10333-20710,Inm24,Gdl,Santa Elena Estadio,Ven,Cas,178,3,2,3700000,,-103.337793,20.710998,35,1.5,50,20786.51685
Gdl-Obla_Cas-859K-044_02-01-00_GOLDE-10330-20697,Inm24,Gdl,Oblatos Pte.,Ven,Cas,44,2,,859007,,-103.304422,20.697306,52,1,15,19522.88636
Zap-ElCo_Cas-002M-080_03-01-02_GDLPr-10343-20645,Inm24,Zap,El Colli Urbano,Ven,Cas,80,3,2,2590000,,-103.4315,20.645775,7,1,15,32375
Zap-Alta_Cas-010M-340_03-04-03_Gaant-10338-20712,Inm24,Zap,Altamira,Ven,Cas,340,3,3,10500000,,-103.3884,20.712888,,4,0,30882.35294
Zap-Alia_Cas-015M-350_04-04-02_NUBOA-10351-20727,Inm24,Zap,Alianza de Cazadores Diana,Ven,Cas,350,4,2,15839999,,-103.51731,20.727825,47,4.5,0,45257.14
Zap-Puer_Cas-013M-380_03-04-02_DiezB-10345-20695,Inm24,Zap,Puerta del Tule,Ven,Cas,380,3,2,13800000,,-103.450062,20.695412,9,4.5,1,36315.78947
Zap-Sola_Cas-011M-300_03-03-02_NUBOA-10346-20726,Inm24,Zap,Solares,Ven,Cas,300,3,2,11349999,,-103.463408,20.726667,16,3.5,0,37833.33
Zap-Bosq_Cas-039M-632_04-03-05_Inspi-10342-20697,Inm24,Zap,Bosque de Los Lagos,Ven,Cas,632,4,5,39800000,,-103.426208,20.69706,246,3.5,0,62974.68354
Zap-Loma_Cas-024M-670_04-04-04_Urban-10340-20691,Inm24,Zap,Lomas del Valle,Ven,Cas,670,4,4,24000000,,-103.40175,20.691321,,4.5,15,35820.89552
Zap-Atla_Cas-001M-090_03-01-00_Evers-10339-20716,Inm24,Zap,Atlas Colomos,Ven,Cas,90,3,,1900000,,-103.399374,20.716765,,1,25,21111.11111
Zap-Bosq_Cas-007M-165_03-04-02_Grupo-10347-20721,Inm24,Zap,Bosques Vallarta,Ven,Cas,165,3,2,7900000,1300,-103.47572,20.72172,317,4.5,0,47878.78788
Zap-Puer_Cas-023M-400_04-04-02_NUBOA-10343-20706,Inm24,Zap,Puerta Las Lomas,Ven,Cas,400,4,2,23700999,,-103.43585,20.706436,31,4.5,0,59252.4975
Zap-Mapl_Cas-009M-287_04-03-02_GoldH-10342-20789,Inm24,Zap,Maple Coto 1,Ven,Cas,287,4,2,9300000,1449,-103.426989,20.789302,192,3.5,0,32404.18118
Zap-Prad_Cas-003M-090_04-03-03_SIERR-10338-20765,Inm24,Zap,Praderas del Centinela,Ven,Cas,90,4,3,3750000,300,-103.386091,20.765029,52,3,10,41666.66667
Gdl-Amer_Cas-007M-099_04-01-02_Flore-10336-20668,Inm24,Gdl,Americana,Ven,Cas,99,4,2,7000000,,-103.362012,20.668262,137,1.5,50,70707.07071
Zap-Quin_Cas-002M-095_02-01-01_Pulpp-10338-20760,Inm24,Zap,Quintas del Bosque,Ven,Cas,95,2,1,2660000,,-103.380483,20.760168,162,1,19,28000
Zap-Misi_Cas-015M-757_04-04-05_Inmob-10338-20763,Inm24,Zap,Misión del Bosque,Ven,Cas,757,4,5,15500000,,-103.389056,20.763189,275,4.5,1,20475.56143
Zap-Misi_Cas-002M-084_03-02-01_GRUPO-10346-20627,Inm24,Zap,Misión La Floresta,Ven,Cas,84,3,1,2600000,,-103.465468,20.627477,212,2.5,10,30952.38095
Zap-Parq_Cas-001M-101_03-03-02_AYDEG-10346-20788,Inm24,Zap,Parques de Tesistán,Ven,Cas,101,3,2,1939000,,-103.468141,20.788997,136,3,0,19198.0198
Gdl-Láza_Cas-002M-088_03-01-01_CasaA-10332-20627,Inm24,Gdl,Lázaro Cárdenas,Ven,Cas,88,3,1,2180000,,-103.327851,20.627928,6,1,25,24772.72727
Zap-Vall_Cas-019M-350_04-04-02_NUBOA-10344-20724,Inm24,Zap,Valle Real,Ven,Cas,350,4,2,19319999,,-103.447018,20.724183,54,4.5,0,55199.99714
Gdl-8deJ_Cas-002M-100_03-01-00_Evers-10335-20647,Inm24,Gdl,8 de Julio,Ven,Cas,100,3,,2500000,,-103.355859,20.647073,150,1.5,21,25000
Zap-Aren_Cas-002M-168_04-04-01_MCTBi-10346-20634,Inm24,Zap,Arenales Tapatíos,Ven,Cas,168,4,1,2495000,,-103.467347,20.634826,14,4,,14851.19048
Zap-LasF_Cas-029M-558_04-04-03_LUXUR-10342-20625,Inm24,Zap,Las Fuentes,Ven,Cas,558,4,3,29900000,,-103.422262,20.625003,98,4.5,20,53584.22939
Zap-Ciud_Cas-007M-420_04-04-05_Grupo-10345-20603,Inm24,Zap,Ciudad Bugambilias,Ven,Cas,420,4,5,7500000,,-103.450756,20.603713,,4,40,17857.14286
Zap-Pont_Cas-004M-185_03-03-02_Dimar-10341-20788,Inm24,Zap,Pontevedra,Ven,Cas,185,3,2,4800000,,-103.410282,20.788355,59,3.5,0,25945.94595
Zap-Pont_Cas-004M-165_03-04-02_CSINM-10341-20788,Inm24,Zap,Pontevedra,Ven,Cas,165,3,2,4300000,,-103.410192,20.788338,82,4,0,26060.60606
Gdl-Vall_Cas-009M-160_04-04-02_CoruR-10339-20673,Inm24,Gdl,Vallarta Poniente,Ven,Cas,160,4,2,9500000,,-103.393739,20.673417,67,4,0,59375
Zap-Alcá_Cas-027M-423_03-03-04_DACHV-10342-20696,Inm24,Zap,Alcázar Oriente,Ven,Cas,423,3,4,27500000,,-103.42628,20.696079,228,3.5,8,65011.82033
Zap-Bosq_Cas-016M-600_04-04-10_Cauda-10335-20786,Inm24,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,600,4,1,16500000,,-103.357946,20.786054,21,4.5,21,27500
Zap-Taba_Cas-004M-220_04-03-03_CREAL-10336-20739,Inm24,Zap,Tabachines,Ven,Cas,220,4,3,4570000,,-103.368695,20.739139,73,3.5,6,20772.72727
Zap-Vist_Cas-007M-330_04-04-05_FRAVA-10348-20611,Inm24,Zap,Vistas del Valle 1,Ven,Cas,330,4,5,7850000,1300,-103.485397,20.611723,156,4.5,4,23787.87879
Zap-Base_Cas-007M-211_04-04-02_REALA-10346-20727,Inm24,Zap,Base Aérea Militar No 5,Ven,Cas,211,4,2,7590000,,-103.467172,20.727564,,4.5,0,35971.56398
Zap-Parq_Cas-003M-122_03-03-02_Impac-10346-20627,Inm24,Zap,Parque Arrayanes,Ven,Cas,122,3,2,3550000,,-103.468282,20.627049,3,3,17,29098.36066
Zap-ElBo_Cas-002M-097_02-01-01_ADRIA-10338-20757,Inm24,Zap,El Bosque,Ven,Cas,97,2,1,2280000,,-103.381808,20.757716,,1.5,13,23505.15464
Zap-Sant_Cas-009M-250_03-02-02_NUBOA-10346-20719,Inm24,Zap,Santillana,Ven,Cas,250,3,2,9810999,,-103.464127,20.719484,4,2.5,0,39243.996
Zap-Vall_Cas-008M-231_03-03-03_JGCBI-10343-20779,Inm24,Zap,Valle Imperial,Ven,Cas,231,3,3,8500000,,-103.430421,20.77945,96,3,,36796.5368
Gdl-Jard_Cas-007M-450_04-04-01_Grupo-10338-20662,Inm24,Gdl,Jardines del Bosque,Ven,Cas,450,4,1,7495000,,-103.381694,20.662252,,4,4,16655.55556
Zap-Vall_Cas-024M-400_04-04-04_ROSMA-10344-20720,Inm24,Zap,Valle Real,Ven,Cas,400,4,4,24800000,,-103.444057,20.72041,278,4.5,0,62000
Zap-Vall_Cas-014M-290_03-03-04_Beker-10343-20725,Inm24,Zap,Valle Real,Ven,Cas,290,3,4,14900000,3500,-103.439713,20.725986,129,3,11,51379.31034
Gdl-Ladr_Cas-011M-260_03-02-03_SIERR-10337-20681,Inm24,Gdl,Ladrón de Guevara,Ven,Cas,260,3,3,11950000,200,-103.37947,20.681927,296,2.5,35,45961.53846
Zap-Sola_Cas-011M-300_03-03-02_NUBOA-10346-20726,Inm24,Zap,Solares,Ven,Cas,300,3,2,11950999,,-103.463408,20.726667,23,3.5,0,39836.66333
Zap-Oliv_Cas-008M-288_04-04-04_DiezB-10346-20732,Inm24,Zap,Olivos Residencial,Ven,Cas,288,4,4,8990000,,-103.460892,20.732947,11,4.5,1,31215.27778
Zap-Vall_Cas-005M-225_04-03-02_YABEA-10343-20784,Inm24,Zap,Valle Imperial,Ven,Cas,225,4,2,5600000,,-103.437314,20.784414,,3.5,0,24888.88889
Zap-ElCe_Cas-007M-450_03-02-02_LAHUS-10338-20766,Inm24,Zap,El Centinela,Ven,Cas,450,3,2,7490000,,-103.386209,20.76658,,2.5,16,16644.44444
Zap-Jard_Cas-002M-113_03-02-00_InmoV-10346-20780,Inm24,Zap,Jardines de Las Fuentes,Ven,Cas,113,3,,2350000,600,-103.463803,20.780091,7,2.5,10,20796.46018
Zap-Vall_Cas-004M-203_03-04-02_MUGAR-10343-20780,Inm24,Zap,Valle Imperial,Ven,Cas,203,3,2,4950000,,-103.431519,20.780714,306,4,5,24384.23645
Zap-Vall_Cas-017M-350_04-04-02_NUBOA-10344-20724,Inm24,Zap,Valle Real,Ven,Cas,350,4,2,17855999,,-103.447018,20.724183,47,4.5,0,51017.14
Zap-ElFo_Cas-003M-196_03-03-02_GRUPO-10347-20626,Inm24,Zap,El Fortín,Ven,Cas,196,3,2,3900000,,-103.471463,20.626175,,3.5,16,19897.95918
Zap-Jard_Cas-006M-240_03-01-02_TopGr-10341-20653,Inm24,Zap,Jardines del Sol,Ven,Cas,240,3,2,6500000,,-103.4127,20.653422,32,1.5,40,27083.33333
Zap-Arau_Cas-023M-500_04-04-02_NUBOA-10346-20733,Inm24,Zap,Arauca I,Ven,Cas,500,4,2,23290999,,-103.461769,20.733476,12,4.5,0,46581.998
Zap-ElCo_Cas-006M-102_03-02-02_REIIN-10343-20643,Inm24,Zap,El Colli Urbano,Ven,Cas,102,3,2,6100000,,-103.434712,20.643454,177,2.5,0,59803.92157
Zap-Fran_Cas-003M-137_03-02-02_Garan-10343-20611,Inm24,Zap,Francisco Sarabia,Ven,Cas,137,3,2,3750000,,-103.439721,20.611921,123,2.5,0,27372.26277
Zap-Puer_Cas-039M-680_04-05-05_CAPIT-10341-20705,Inm24,Zap,Puerta de Plata,Ven,Cas,680,4,5,39000000,,-103.419052,20.705879,52,5.5,,57352.94118
Zap-Cons_Cas-001M-100_02-01-00_Evers-10336-20731,Inm24,Zap,Constitución,Ven,Cas,100,2,,1420000,,-103.36152,20.731808,9,1.5,40,14200
Zap-Vall_Cas-005M-162_03-04-02_ALIMA-10343-20775,Inm24,Zap,Valle Imperial,Ven,Cas,162,3,2,5900000,1000,-103.439662,20.775415,142,4,0,36419.75309
Zap-Coto_Cas-004M-173_03-02-02_GuiaE-10342-20782,Inm24,Zap,Coto Abie,Ven,Cas,173,3,2,4690000,,-103.422032,20.782316,150,2.5,,27109.82659
Gdl-Circ_Cas-007M-480_04-05-03_ALTIM-10329-20687,Inm24,Gdl,Circunvalación Oblatos,Ven,Cas,480,4,3,7890000,,-103.299161,20.687653,,5.5,30,16437.5
Zap-Pina_Cas-012M-324_03-03-03_Maria-10352-20721,Inm24,Zap,Pinar de La Venta,Ven,Cas,324,3,3,12000000,,-103.525496,20.721809,158,3.5,10,37037.03704
Zap-Jaca_Cas-010M-242_03-03-02_EINMO-10338-20715,Inm24,Zap,Jacarandas,Ven,Cas,242,3,2,10900000,2000,-103.383843,20.715072,17,3.5,5,45041.32231
Zap-Loma_Cas-004M-210_03-01-02_LICGR-10340-20744,Inm24,Zap,Lomas de Zapopan,Ven,Cas,210,3,2,4500000,,-103.40441,20.7447,72,1.5,19,21428.57143
Zap-Jard_Cas-008M-290_04-04-02_DiezB-10342-20685,Inm24,Zap,Jardines Universidad,Ven,Cas,290,4,2,8900000,,-103.424665,20.685534,131,4,30,30689.65517
Zap-Loma_Cas-005M-185_03-03-03_Dimar-10339-20746,Inm24,Zap,Lomas de Zapopan,Ven,Cas,185,3,3,5900000,,-103.393649,20.74698,176,3.5,5,31891.89189
Zap-Vall_Cas-009M-250_03-02-02_NUBOA-10344-20773,Inm24,Zap,Valle Imperial,Ven,Cas,250,3,2,9101999,,-103.441472,20.773512,4,2.5,0,36407.996
Zap-Real_Cas-007M-167_04-04-03_Habix-10340-20757,Inm24,Zap,Real de Valdepeñas,Ven,Cas,167,4,3,7300000,833,-103.40333,20.757551,122,4,1,43712.57485
Gdl-Vict_Cas-009M-430_04-05-04_Dimar-10339-20650,Inm24,Gdl,Victoria,Ven,Cas,430,4,4,9900000,,-103.396034,20.650371,,5.5,25,23023.25581
Zap-Bosq_Cas-009M-250_03-02-02_NUBOA-10347-20719,Inm24,Zap,Bosques Vallarta,Ven,Cas,250,3,2,9924999,,-103.476467,20.719043,4,2.5,0,39699.996
Gdl-Alca_Cas-006M-330_04-02-03_HUSRe-10333-20693,Inm24,Gdl,Alcalde Barranquitas,Ven,Cas,330,4,3,6990000,,-103.338581,20.693514,102,2.5,40,21181.81818
Gdl-DelF_Cas-002M-175_02-02-00_Evers-10337-20658,Inm24,Gdl,Del Fresno,Ven,Cas,175,2,,2450000,,-103.37378,20.658688,9,2,32,14000
Zap-Virr_Cas-024M-451_03-03-04_Pulpp-10343-20695,Inm24,Zap,Virreyes,Ven,Cas,451,3,4,24000000,,-103.439014,20.695632,62,3.5,0,53215.07761
Zap-LaJo_Cas-008M-245_04-02-03_TopGr-10344-20610,Inm24,Zap,La Joya,Ven,Cas,245,4,3,8600000,,-103.448095,20.610956,,2.5,7,35102.04082
Gdl-Jard_Cas-003M-121_03-01-01_PARED-10330-20645,Inm24,Gdl,Jardines de La Paz,Ven,Cas,121,3,1,3600000,,-103.302703,20.645614,72,1,1,29752.06612
Zap-Bosq_Cas-002M-095_02-01-02_Sandr-10337-20780,Inm24,Zap,Bosques de San Isidro (Las Cañadas),Ven,Cas,95,2,2,2600000,,-103.375948,20.780194,218,1,15,27368.42105
Gdl-Jard_Cas-009M-385_04-03-02_Guill-10338-20665,Inm24,Gdl,Jardines del Bosque,Ven,Cas,385,4,2,9850000,,-103.383431,20.665038,262,3.5,30,25584.41558
Gdl-Beli_Cas-002M-114_03-02-00_Centu-10331-20706,Inm24,Gdl,Belisario Domínguez,Ven,Cas,114,3,,2200000,,-103.317747,20.706736,357,2.5,0,19298.24561
Zap-Jard_Cas-016M-510_03-04-04_Capit-10343-20736,Inm24,Zap,Jardín Real,Ven,Cas,510,3,4,16000000,,-103.438227,20.736234,,4.5,10,31372.54902
Zap-Seat_Cas-014M-292_04-05-03_DACHV-10337-20718,Inm24,Zap,Seattle,Ven,Cas,292,4,3,14440000,,-103.37379,20.718675,156,5,0,49452.05479
Gdl-SanR_Cas-003M-143_03-01-02_ReMax-10329-20653,Inm24,Gdl,San Rafael,Ven,Cas,143,3,2,3330000,,-103.295426,20.65348,124,1.5,42,23286.71329
Zap-Font_Cas-009M-299_04-05-02_LUELM-10346-20727,Inm24,Zap,Fontee,Ven,Cas,299,4,2,9800000,1000,-103.468453,20.727915,276,5,0,32775.91973
Zap-LosP_Cas-007M-239_03-03-02_Grupo-10344-20607,Inm24,Zap,Los Pinos,Ven,Cas,239,3,2,7843000,,-103.441062,20.607246,93,3.5,0,32815.89958
Gdl-Inde_Cas-005M-294_04-03-01_LICGR-10332-20691,Inm24,Gdl,Independencia Oriente,Ven,Cas,294,4,1,5500000,,-103.328656,20.691766,31,3,26,18707.48299
Zap-Puer_Cas-001M-085_03-03-02_Evers-10346-20785,Inm24,Zap,Puerta del Llano,Ven,Cas,85,3,2,1870000,,-103.461484,20.785301,64,3,15,22000
Zap-LasF_Cas-014M-380_04-04-03_Guada-10342-20623,Inm24,Zap,Las Fuentes,Ven,Cas,380,4,3,14000000,,-103.424553,20.623943,,4.5,44,36842.10526
Zap-Arge_Cas-007M-234_04-03-02_Servi-10339-20769,Inm24,Zap,Argenta Parque Residencial,Ven,Cas,234,4,2,7045000,450,-103.396859,20.769002,,3.5,0,30106.83761
Gdl-Beat_Cas-002M-150_04-02-00_Rumah-10328-20680,Inm24,Gdl,Beatriz Hernández,Ven,Cas,150,4,,2890000,,-103.282355,20.680862,31,2,20,19266.66667
Zap-Real_Cas-003M-128_03-02-02_Metro-10340-20757,Inm24,Zap,Real de Valdepeñas,Ven,Cas,128,3,2,3800000,,-103.402984,20.757477,47,2.5,14,29687.5
