id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2,Fecha_Scrap,__dup_key
Sep25_d3c17353,Inm24,Zap,Prados Tepeyac,Ven,Cas,235.0,4.0,2.0,10550000.0,,-103.414062,20.657913,15.0,3.0,12,44893.617021276594,01/09/2025,Zap|Prados Tepeyac|10550000.0|235.0|Cas
Sep25_79aeddf4,Inm24,Zap,Prados Tepeyac,Ven,Cas,530.0,5.0,8.0,14900000.0,,-103.41028,20.65584,,6.0,20,28113.20754716981,01/09/2025,Zap|Prados Tepeyac|14900000.0|530.0|Cas
Sep25_acaa32a5,Inm24,Zap,Prados Tepeyac,Ven,Cas,350.0,4.0,3.0,11950000.0,,-103.41289,20.65691,65.0,4.5,,34142.857142857145,01/09/2025,Zap|Prados Tepeyac|11950000.0|350.0|Cas
Sep25_ae219fb9,Inm24,Zap,Prados Tepeyac,Ven,Cas,406.0,5.0,3.0,13990000.0,,-103.410765,20.657352,17.0,4.0,30,34458.12807881773,01/09/2025,Zap|Prados Tepeyac|13990000.0|406.0|Cas
Sep25_22262e7d,Inm24,Zap,Prados Tepeyac,Ven,Cas,510.0,5.0,,23000000.0,,-103.411038,20.65692,8.0,5.5,40,45098.03921568627,01/09/2025,Zap|Prados Tepeyac|23000000.0|510.0|Cas
Sep25_a57ef2fb,Inm24,Zap,Prados Tepeyac,Ven,Cas,510.0,4.0,2.0,12000000.0,,-103.414492,20.658143,87.0,4.0,40,23529.41176470588,01/09/2025,Zap|Prados Tepeyac|12000000.0|510.0|Cas
